,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
716668,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:37:52
716669,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:37:52
716674,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:37:54
716675,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:37:54
716676,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:37:54
716677,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:37:54
716678,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:37:54
716679,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:37:54
716684,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:37:57
716685,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:37:57
716686,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:37:57
716687,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:37:57
716688,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:37:57
716689,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:37:57
716694,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:37:59
716695,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:00
716696,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:00
716697,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:00
716698,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:00
716699,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:00
716704,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:02
716705,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:02
716706,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:02
716707,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:02
716708,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:02
716709,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:03
716714,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:05
716715,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:05
716716,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:05
716717,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:05
716718,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:05
716719,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:05
716724,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:08
716725,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:08
716726,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:08
716727,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:08
716728,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:08
716729,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:08
716734,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:10
716735,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:10
716736,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:10
716737,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:11
716738,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:11
716739,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:11
716744,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:13
716745,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:13
716746,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:13
716747,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:13
716748,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:13
716749,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:13
716754,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:16
716755,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:16
716756,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:16
716757,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:16
716758,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:16
716759,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:16
716764,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:18
716765,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:19
716766,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:19
716767,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:19
716768,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:19
716769,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:19
716774,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:21
716775,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:21
716776,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:21
716777,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:21
716778,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:21
716779,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:21
716784,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:24
716785,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:24
716786,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:24
716787,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:24
716788,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:24
716789,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:24
716794,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:27
716795,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:27
716796,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:27
716797,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:27
716798,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:27
716799,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:27
716804,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:29
716805,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:29
716806,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:29
716807,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:29
716808,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:30
716809,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:30
716814,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:32
716815,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:32
716816,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:32
716817,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:32
716818,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:32
716819,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:32
716824,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:35
716825,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:35
716826,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:35
716827,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:35
716828,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:35
716829,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:35
716834,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:37
716835,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:37
716836,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:38
716837,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:38
716838,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:38
716839,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:38
716844,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:40
716845,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:40
716846,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:40
716847,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:40
716848,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:40
716849,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:40
716854,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:43
716855,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:43
716856,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:43
716857,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:43
716858,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:43
716859,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 07:38:43
716864,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 07:38:46
716865,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 07:38:46
716866,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 07:38:46
716867,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 07:38:46
716868,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 07:38:46
