,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1433336,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:32:56
1433337,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:32:56
1433338,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:32:57
1433339,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:32:57
1433344,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:32:59
1433345,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:32:59
1433346,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:32:59
1433347,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:32:59
1433348,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:32:59
1433349,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:32:59
1433354,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:02
1433355,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:02
1433356,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:02
1433357,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:02
1433358,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:02
1433359,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:02
1433364,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:04
1433365,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:04
1433366,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:05
1433367,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:05
1433368,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:05
1433369,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:05
1433374,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:07
1433375,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:07
1433376,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:07
1433377,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:07
1433378,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:07
1433379,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:07
1433384,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:10
1433385,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:10
1433386,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:10
1433387,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:10
1433388,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:10
1433389,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:10
1433394,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:13
1433395,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:13
1433396,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:13
1433397,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:13
1433398,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:13
1433399,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:13
1433404,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:15
1433405,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:15
1433406,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:15
1433407,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:15
1433408,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:16
1433409,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:16
1433414,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:18
1433415,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:18
1433416,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:18
1433417,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:18
1433418,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:18
1433419,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:18
1433424,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:21
1433425,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:21
1433426,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:21
1433427,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:21
1433428,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 00:33:21
1433429,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 00:33:21
1433434,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 00:33:23
1433435,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 00:33:24
1433436,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 00:33:24
1433437,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 00:33:24
