,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
700004,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 06:22:34
700005,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 06:22:35
700006,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 06:22:35
700007,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 06:22:35
700008,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 06:22:35
700009,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 06:22:35
700014,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 06:22:37
700015,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 06:22:37
700016,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 06:22:37
700017,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 06:22:37
700018,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 06:22:37
700019,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 06:22:38
700024,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 06:22:40
700025,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 06:22:40
700026,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 06:22:40
700027,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 06:22:40
700028,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 06:22:40
700029,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 06:22:40
700034,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 06:22:43
700035,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 06:22:43
700036,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 06:22:43
700037,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 06:22:43
700038,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 06:22:43
700039,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 06:22:43
700044,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 06:22:45
