,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
183336,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:10:48
183337,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:10:48
183338,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:10:48
183339,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:10:48
183344,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:10:51
183345,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:10:51
183346,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:10:51
183347,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:10:51
183348,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:10:51
183349,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:10:51
183354,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:10:54
183355,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:10:54
183356,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:10:54
183357,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:10:54
183358,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:10:54
183359,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:10:54
183364,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:10:56
183365,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:10:56
183366,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:10:56
183367,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:10:56
183368,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:10:57
183369,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:10:57
183374,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:10:59
183375,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:10:59
183376,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:10:59
183377,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:10:59
183378,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:10:59
183379,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:10:59
183384,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:11:02
183385,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:11:02
183386,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:11:02
183387,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:11:02
183388,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:11:02
183389,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:11:02
183394,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:11:04
183395,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:11:04
183396,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:11:05
183397,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:11:05
183398,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:11:05
183399,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:11:05
183404,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:11:07
183405,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:11:07
183406,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:11:07
183407,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:11:07
183408,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 08:11:07
183409,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 08:11:07
183414,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 08:11:10
183415,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 08:11:10
183416,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 08:11:10
183417,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 08:11:10
