,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
200004,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:06
200005,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:06
200006,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:06
200007,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:06
200008,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:06
200009,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:06
200014,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:08
200015,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:09
200016,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:09
200017,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:09
200018,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:09
200019,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:09
200024,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:11
200025,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:11
200026,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:11
200027,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:11
200028,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:11
200029,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:12
200034,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:14
200035,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:14
200036,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:14
200037,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:14
200038,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:14
200039,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:14
200044,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:17
200045,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:17
200046,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:17
200047,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:17
200048,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:17
200049,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:17
200054,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:19
200055,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:19
200056,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:19
200057,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:20
200058,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:20
200059,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:20
200064,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:22
200065,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:22
200066,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:22
200067,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:22
200068,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:22
200069,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:22
200074,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:25
200075,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:25
200076,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:25
200077,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:25
200078,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:25
200079,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:25
200084,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:27
200085,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:28
200086,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:28
200087,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:28
200088,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:28
200089,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:28
200094,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:30
200095,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:30
200096,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:30
200097,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:30
200098,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:30
200099,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:31
200104,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:33
200105,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:33
200106,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:33
200107,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:33
200108,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:33
200109,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:33
200114,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:36
200115,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:36
200116,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:36
200117,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:36
200118,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:36
200119,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:36
200124,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:38
200125,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:38
200126,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:38
200127,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:38
200128,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:39
200129,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:39
200134,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:41
200135,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:41
200136,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:41
200137,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:41
200138,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:41
200139,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:41
200144,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:44
200145,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:44
200146,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 09:26:44
200147,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 09:26:44
200148,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 09:26:44
200149,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 09:26:44
200154,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 09:26:46
200155,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 09:26:46
