,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1150004,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:37
1150005,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:37
1150006,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:37
1150007,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:37
1150008,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:37
1150009,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:37
1150014,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:40
1150015,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:40
1150016,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:40
1150017,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:40
1150018,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:40
1150019,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:40
1150024,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:42
1150025,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:42
1150026,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:43
1150027,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:43
1150028,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:43
1150029,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:43
1150034,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:45
1150035,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:45
1150036,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:45
1150037,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:45
1150038,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:45
1150039,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:45
1150044,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:48
1150045,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:48
1150046,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:48
1150047,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:48
1150048,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:48
1150049,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:48
1150054,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:51
1150055,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:51
1150056,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:51
1150057,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:51
1150058,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:51
1150059,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:51
1150064,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:53
1150065,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:53
1150066,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:53
1150067,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:54
1150068,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:54
1150069,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:54
1150074,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:56
1150075,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:56
1150076,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:56
1150077,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:56
1150078,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:56
1150079,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:56
1150084,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:59
1150085,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:59
1150086,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:59
1150087,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:22:59
1150088,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:22:59
1150089,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:22:59
1150094,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:01
1150095,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:02
1150096,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:02
1150097,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:02
1150098,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:23:02
1150099,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:02
1150104,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:04
1150105,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:04
1150106,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:04
1150107,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:04
1150108,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:23:04
1150109,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:05
1150114,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:07
1150115,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:07
1150116,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:07
1150117,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:07
1150118,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:23:07
1150119,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:07
1150124,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:10
1150125,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:10
1150126,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:10
1150127,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:10
1150128,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:23:10
1150129,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:10
1150134,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:12
1150135,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:13
1150136,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:13
1150137,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:13
1150138,radialhorizontal,3.778,0.002,0.001,0.008,0.001,0.005,2021-06-27 16:23:13
1150139,bearingradial,3.737,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:13
1150144,axialdirection,4.012,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:15
1150145,radialvertical,3.931,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:15
1150146,radialhorizontal,4.217,0.001,0.001,0.008,0.001,0.004,2021-06-27 16:23:15
1150147,radialvertical,5.238,0.001,0.001,0.009,0.001,0.005,2021-06-27 16:23:15
