,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1450004,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:34
1450005,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:34
1450006,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:34
1450007,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:34
1450008,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:34
1450009,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:34
1450014,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:37
1450015,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:37
1450016,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:37
1450017,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:37
1450018,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:37
1450019,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:37
1450024,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:39
1450025,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:39
1450026,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:39
1450027,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:40
1450028,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:40
1450029,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:40
1450034,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:42
1450035,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:42
1450036,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:42
1450037,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:42
1450038,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:42
1450039,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:42
1450044,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:45
1450045,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:45
1450046,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:45
1450047,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:45
1450048,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:45
1450049,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:45
1450054,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:48
1450055,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:48
1450056,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:48
1450057,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:48
1450058,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:48
1450059,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:48
1450064,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:50
1450065,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:50
1450066,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:50
1450067,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:50
1450068,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:51
1450069,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:51
1450074,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:53
1450075,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:53
1450076,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:53
1450077,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:53
1450078,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:53
1450079,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:53
1450084,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:56
1450085,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:56
1450086,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:56
1450087,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:56
1450088,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:56
1450089,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:56
1450094,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:48:58
1450095,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:48:58
1450096,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:48:59
1450097,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:48:59
1450098,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:48:59
1450099,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:48:59
1450104,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:49:01
1450105,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:49:01
1450106,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:49:01
1450107,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:49:01
1450108,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:49:01
1450109,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:49:01
1450114,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:49:04
1450115,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:49:04
1450116,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:49:04
1450117,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:49:04
1450118,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:49:04
1450119,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:49:04
1450124,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:49:07
1450125,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-29 01:49:07
1450126,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-29 01:49:07
1450127,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-29 01:49:07
1450128,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-29 01:49:07
1450129,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-29 01:49:07
1450134,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-29 01:49:09
