,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
2200004,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:01
2200005,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:01
2200006,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:01
2200007,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:01
2200008,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:01
2200009,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:01
2200014,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:03
2200015,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:04
2200016,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:04
2200017,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:04
2200018,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:04
2200019,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:04
2200024,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:06
2200025,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:06
2200026,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:06
2200027,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:06
2200028,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:06
2200029,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:07
2200034,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:09
2200035,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:09
2200036,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:09
2200037,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:09
2200038,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:09
2200039,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:09
2200044,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:12
2200045,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:12
2200046,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:12
2200047,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:12
2200048,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:12
2200049,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:12
2200054,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:14
2200055,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:14
2200056,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:14
2200057,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:14
2200058,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:15
2200059,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:15
2200064,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:17
2200065,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:17
2200066,radialhorizontal,5.012,0.545,0.252,3.442,0.386,1.932,2021-07-01 10:26:17
2200067,radialvertical,4.771,0.418,0.267,2.764,0.296,1.41,2021-07-01 10:26:17
2200068,radialhorizontal,5.767,0.582,0.338,4.491,0.412,2.374,2021-07-01 10:26:17
2200069,bearingradial,5.706,0.477,0.224,3.386,0.337,1.923,2021-07-01 10:26:17
2200074,axialdirection,3.298,0.396,0.047,1.604,0.28,0.923,2021-07-01 10:26:20
2200075,radialvertical,4.182,0.607,0.274,3.427,0.429,1.795,2021-07-01 10:26:20
