,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
583336,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-25 21:32:25
583337,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-25 21:32:25
583338,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-25 21:32:25
583339,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-25 21:32:25
583344,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-25 21:32:28
583345,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-25 21:32:28
583346,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-25 21:32:28
583347,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-25 21:32:28
583348,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-25 21:32:28
583349,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-25 21:32:28
583354,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-25 21:32:30
583355,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-25 21:32:30
583356,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-25 21:32:30
583357,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-25 21:32:30
583358,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-25 21:32:31
583359,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-25 21:32:31
583364,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-25 21:32:33
583365,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-25 21:32:33
583366,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-25 21:32:33
583367,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-25 21:32:33
583368,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-25 21:32:33
583369,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-25 21:32:33
583374,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-25 21:32:36
583375,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-25 21:32:36
583376,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-25 21:32:36
583377,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-25 21:32:36
