,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1200004,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:05
1200005,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:06
1200006,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:06
1200007,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:06
1200008,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:06
1200009,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:06
1200014,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:08
1200015,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:08
1200016,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:08
1200017,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:08
1200018,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:08
1200019,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:09
1200024,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200025,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200026,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200027,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200028,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200029,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:11
1200034,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
1200035,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
1200036,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
1200037,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
1200038,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
1200039,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28 06:53:14
