,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1033336,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:33:58
1033337,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:33:58
1033338,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:33:58
1033339,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:33:58
1033344,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:00
1033345,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:00
1033346,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:00
1033347,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:01
1033348,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:34:01
1033349,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:01
1033354,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:03
1033355,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:03
1033356,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:03
1033357,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:03
1033358,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:34:03
1033359,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:03
1033364,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:06
1033365,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:06
1033366,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:06
1033367,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:06
1033368,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:34:06
1033369,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:06
1033374,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:09
1033375,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:09
1033376,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:09
1033377,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:09
1033378,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:34:09
1033379,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:09
1033384,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:11
1033385,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:11
1033386,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:11
1033387,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:11
1033388,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 07:34:11
1033389,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:12
1033394,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:14
1033395,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 07:34:14
1033396,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 07:34:14
1033397,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 07:34:14
