,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
166668,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:34
166669,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:34
166674,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:36
166675,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:36
166676,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:36
166677,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:36
166678,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:36
166679,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:37
166684,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:39
166685,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:39
166686,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:39
166687,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:39
166688,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:39
166689,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:39
166694,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:42
166695,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:42
166696,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:42
166697,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:42
166698,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:42
166699,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:42
166704,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:44
166705,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:44
166706,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:44
166707,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:45
166708,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:45
166709,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:45
166714,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:47
166715,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:47
166716,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:47
166717,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:47
166718,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:47
166719,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:47
166724,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:50
166725,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:50
166726,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:50
166727,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:50
166728,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:50
166729,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:50
166734,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:52
166735,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:52
166736,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:53
166737,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:53
166738,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:53
166739,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:53
166744,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:55
166745,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:55
166746,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:55
166747,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:55
166748,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:55
166749,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:55
166754,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:55:58
166755,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:55:58
166756,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:55:58
166757,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:55:58
166758,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:55:58
166759,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:55:58
166764,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:01
166765,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:01
166766,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:01
166767,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:01
166768,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:01
166769,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:01
166774,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:03
166775,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:03
166776,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:03
166777,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:03
166778,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:04
166779,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:04
166784,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:06
166785,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:06
166786,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:06
166787,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:06
166788,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:06
166789,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:06
166794,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:09
166795,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:09
166796,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:09
166797,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:09
166798,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:09
166799,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:09
166804,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:11
166805,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:11
166806,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:11
166807,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:12
166808,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:12
166809,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:12
166814,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:14
166815,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:14
166816,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:14
166817,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:14
166818,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:14
166819,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:14
166824,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:17
166825,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:17
166826,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:17
166827,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:17
166828,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:17
166829,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:17
166834,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:19
166835,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:20
166836,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:20
166837,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:20
166838,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:20
166839,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:20
166844,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:22
166845,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:22
166846,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:22
166847,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:22
166848,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:22
166849,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:23
166854,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:25
166855,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:25
166856,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:25
166857,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:25
166858,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:25
166859,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:25
166864,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:28
166865,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:28
166866,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:28
166867,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:28
166868,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:28
166869,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:28
166874,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:30
166875,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:30
166876,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:30
166877,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:31
166878,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:31
166879,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:31
166884,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:33
166885,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:33
166886,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:33
166887,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:33
166888,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:33
166889,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:33
166894,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:36
166895,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:36
166896,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:36
166897,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:36
166898,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:36
166899,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:36
166904,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:38
166905,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:38
166906,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:39
166907,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:39
166908,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:39
166909,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:39
166914,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:41
166915,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:41
166916,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:41
166917,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:41
166918,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:41
166919,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:42
166924,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:44
166925,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:44
166926,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:44
166927,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:44
166928,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:44
166929,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:44
166934,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:47
166935,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:47
166936,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:47
166937,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:47
166938,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:47
166939,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:47
166944,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:49
166945,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:49
166946,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:49
166947,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:49
166948,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:50
166949,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:50
166954,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:52
166955,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:52
166956,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:52
166957,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:52
166958,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:52
166959,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:52
166964,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:55
166965,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:55
166966,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:55
166967,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:55
166968,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:55
166969,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:55
166974,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:56:57
166975,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:56:58
166976,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:56:58
166977,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:56:58
166978,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:56:58
166979,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:56:58
166984,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:00
166985,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:00
166986,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:00
166987,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:00
166988,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:00
166989,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:01
166994,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:03
166995,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:03
166996,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:03
166997,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:03
166998,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:03
166999,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:03
167004,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:06
167005,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:06
167006,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:06
167007,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:06
167008,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:06
167009,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:06
167014,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:08
167015,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:08
167016,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:08
167017,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:08
167018,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:09
167019,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:09
167024,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:11
167025,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:11
167026,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:11
167027,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:11
167028,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:11
167029,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:11
167034,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:14
167035,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:14
167036,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:14
167037,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:14
167038,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:14
167039,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:14
167044,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:16
167045,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:16
167046,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:17
167047,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 06:57:17
167048,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 06:57:17
167049,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 06:57:17
167054,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 06:57:19
167055,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 06:57:19
167056,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 06:57:19
