,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
2083336,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:47
2083337,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:48
2083338,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:48
2083339,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:48
2083344,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083345,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083346,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083347,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083348,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083349,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:50
2083354,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083355,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083356,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083357,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083358,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083359,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:53
2083364,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:56
2083365,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:56
2083366,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:56
2083367,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01 01:38:56
