,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
33336,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:20
33337,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:20
33338,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:20
33339,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:20
33344,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:22
33345,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:22
33346,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:22
33347,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:23
33348,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:23
33349,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:23
33354,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:25
33355,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:25
33356,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:25
33357,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:25
33358,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:25
33359,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:25
33364,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:28
33365,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:28
33366,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:28
33367,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:28
33368,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:28
33369,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:28
33374,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:30
33375,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:31
33376,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:31
33377,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:31
33378,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:31
33379,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:31
33384,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:33
33385,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:33
33386,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:33
33387,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:33
33388,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:34
33389,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:34
33394,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:36
33395,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:36
33396,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:36
33397,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:36
33398,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:36
33399,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:36
33404,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:39
33405,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:39
33406,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:39
33407,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:39
33408,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:39
33409,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:39
33414,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:41
33415,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:41
33416,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:42
33417,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:42
33418,radialhorizontal,3.573,0.617,0.42,2.86,0.436,1.559,2021-06-23 20:51:42
33419,bearingradial,4.467,0.559,0.304,3.413,0.395,1.765,2021-06-23 20:51:42
33424,axialdirection,2.982,0.196,0.032,0.823,0.139,0.413,2021-06-23 20:51:44
33425,radialvertical,4.677,0.424,0.211,2.631,0.3,1.402,2021-06-23 20:51:44
33426,radialhorizontal,4.293,0.426,0.221,2.517,0.302,1.294,2021-06-23 20:51:44
33427,radialvertical,4.386,0.266,0.155,1.562,0.188,0.825,2021-06-23 20:51:44
