,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
216668,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:23
216669,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:24
216674,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:26
216675,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:26
216676,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:26
216677,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:26
216678,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:26
216679,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:26
216684,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:29
216685,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:29
216686,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:29
216687,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:29
216688,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:29
216689,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:29
216694,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:31
216695,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:31
216696,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:31
216697,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:31
216698,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:32
216699,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:32
216704,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:34
216705,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:34
216706,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:34
216707,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:34
216708,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:34
216709,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:34
216714,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:37
216715,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:37
216716,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:37
216717,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:37
216718,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:37
216719,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:37
216724,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:39
216725,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:39
216726,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:40
216727,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:40
216728,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:40
216729,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:40
216734,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:42
216735,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:42
216736,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:42
216737,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:42
216738,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:42
216739,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:42
216744,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:45
216745,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:45
216746,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:45
216747,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:45
216748,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:45
216749,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:45
216754,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:48
216755,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:48
216756,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:48
216757,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 10:41:48
216758,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 10:41:48
216759,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 10:41:48
216764,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 10:41:50
216765,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 10:41:50
216766,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 10:41:50
