,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1066668,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:33
1066669,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:33
1066674,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:35
1066675,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:35
1066676,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:35
1066677,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:35
1066678,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:35
1066679,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:36
1066684,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:38
1066685,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:38
1066686,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:38
1066687,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:38
1066688,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:38
1066689,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:38
1066694,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:41
1066695,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:41
1066696,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:41
1066697,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:41
1066698,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:41
1066699,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:41
1066704,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:43
1066705,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:43
1066706,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:43
1066707,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:44
1066708,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:44
1066709,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:44
1066714,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:46
1066715,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:46
1066716,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:46
1066717,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:46
1066718,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:46
1066719,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:46
1066724,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:49
1066725,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:49
1066726,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:49
1066727,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:49
1066728,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:49
1066729,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:49
1066734,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:51
1066735,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:52
1066736,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:52
1066737,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:52
1066738,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:52
1066739,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:52
1066744,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:54
1066745,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:54
1066746,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:54
1066747,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:54
1066748,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:54
1066749,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:54
1066754,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:57
1066755,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:04:57
1066756,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:57
1066757,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:04:57
1066758,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:04:57
1066759,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:04:57
1066764,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:00
1066765,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:05:00
1066766,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:05:00
1066767,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:00
1066768,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:05:00
1066769,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:05:00
1066774,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:02
1066775,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:05:02
1066776,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:05:02
1066777,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:02
1066778,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 10:05:03
1066779,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:05:03
1066784,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:05
1066785,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 10:05:05
1066786,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 10:05:05
1066787,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 10:05:05
