,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1400004,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:01:49
1400005,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:01:50
1400006,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:01:50
1400007,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:01:50
1400008,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:01:50
1400009,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:01:50
1400014,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:01:52
1400015,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:01:52
1400016,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:01:52
1400017,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:01:52
1400018,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:01:52
1400019,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:01:53
1400024,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:01:55
1400025,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:01:55
1400026,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:01:55
1400027,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:01:55
1400028,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:01:55
1400029,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:01:55
1400034,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:01:58
1400035,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:01:58
1400036,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:01:58
1400037,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:01:58
1400038,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:01:58
1400039,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:01:58
1400044,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:00
1400045,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:00
1400046,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:00
1400047,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:01
1400048,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:02:01
1400049,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:02:01
1400054,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:03
1400055,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:03
1400056,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:03
1400057,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:03
1400058,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:02:03
1400059,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:02:03
1400064,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:06
1400065,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:06
1400066,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:06
1400067,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:06
1400068,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:02:06
1400069,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:02:06
1400074,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:08
1400075,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:09
1400076,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:09
1400077,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:09
1400078,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:02:09
1400079,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:02:09
1400084,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:11
1400085,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:11
1400086,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:11
1400087,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:11
1400088,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 22:02:11
1400089,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 22:02:12
1400094,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 22:02:14
1400095,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 22:02:14
1400096,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 22:02:14
1400097,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 22:02:14
