,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1600004,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600005,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600006,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600007,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600008,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600009,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:21
1600014,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600015,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600016,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600017,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600018,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600019,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:24
1600024,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:26
1600025,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:26
1600026,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:27
1600027,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:27
1600028,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:27
1600029,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:27
1600034,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600035,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600036,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600037,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600038,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600039,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:29
1600044,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600045,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600046,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600047,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600048,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600049,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:32
1600054,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:34
1600055,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:34
1600056,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:35
1600057,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:35
1600058,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:35
1600059,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:35
1600064,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:37
1600065,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:37
1600066,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:37
1600067,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 13:09:37
