,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
850004,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:40:57
850005,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:40:57
850006,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:40:57
850007,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:40:57
850008,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:40:57
850009,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:40:57
850014,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:00
850015,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:00
850016,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:00
850017,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:00
850018,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:00
850019,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:00
850024,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:02
850025,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:02
850026,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:03
850027,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:03
850028,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:03
850029,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:03
850034,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:05
850035,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:05
850036,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:05
850037,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:05
850038,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:05
850039,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:05
850044,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:08
850045,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:08
850046,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:08
850047,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:08
850048,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:08
850049,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:08
850054,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:11
850055,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:11
850056,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:11
850057,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:11
850058,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:11
850059,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:11
850064,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:13
850065,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:13
850066,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:13
850067,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:13
850068,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:14
850069,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:14
850074,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:16
850075,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:16
850076,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:16
850077,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:16
850078,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:16
850079,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:16
850084,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:19
850085,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:19
850086,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:19
850087,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:19
850088,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 17:41:19
850089,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 17:41:19
850094,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 17:41:21
850095,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 17:41:22
