,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1300004,axialdirection,3.379,1.06,0.237,4.873,0.75,2.533,2021-06-28 14:26:48
1300005,radialvertical,3.53,6.67,3.975,31.86,4.717,16.652,2021-06-28 14:26:48
1300006,radialhorizontal,3.167,9.427,6.122,39.678,6.666,21.108,2021-06-28 14:26:48
1300007,radialvertical,4.251,4.117,2.688,22.322,2.911,12.373,2021-06-28 14:26:49
1300008,radialhorizontal,3.726,5.247,3.533,25.892,3.711,13.825,2021-06-28 14:26:49
1300009,bearingradial,5.971,6.391,4.15,52.062,4.519,26.983,2021-06-28 14:26:49
1300014,axialdirection,3.363,1.058,0.235,4.748,0.748,2.517,2021-06-28 14:26:51
1300015,radialvertical,3.346,6.731,4.046,30.335,4.759,15.927,2021-06-28 14:26:51
1300016,radialhorizontal,3.034,9.437,6.089,39.628,6.673,20.244,2021-06-28 14:26:51
1300017,radialvertical,3.693,4.039,2.649,20.686,2.917,10.871,2021-06-28 14:26:51
1300018,radialhorizontal,3.646,5.438,3.375,27.614,3.845,14.018,2021-06-28 14:26:51
1300019,bearingradial,5.411,6.386,4.238,44.29,4.516,24.436,2021-06-28 14:26:51
1300024,axialdirection,3.033,1.07,0.228,4.29,0.757,2.295,2021-06-28 14:26:54
1300025,radialvertical,3.234,6.613,4.024,30.151,4.676,15.125,2021-06-28 14:26:54
1300026,radialhorizontal,2.911,9.372,6.13,38.193,6.627,19.29,2021-06-28 14:26:54
1300027,radialvertical,3.551,4.066,2.66,20.141,2.875,10.21,2021-06-28 14:26:54
1300028,radialhorizontal,3.643,5.326,3.421,26.025,3.766,13.717,2021-06-28 14:26:54
1300029,bearingradial,4.827,6.227,4.075,40.04,4.403,21.254,2021-06-28 14:26:54
1300034,axialdirection,3.151,1.06,0.248,4.519,0.749,2.361,2021-06-28 14:26:57
1300035,radialvertical,3.464,6.722,4.005,30.639,4.753,16.464,2021-06-28 14:26:57
1300036,radialhorizontal,3.026,9.481,6.092,39.284,6.704,20.285,2021-06-28 14:26:57
1300037,radialvertical,3.769,4.145,2.614,21.448,2.931,11.045,2021-06-28 14:26:57
1300038,radialhorizontal,3.878,5.669,3.5,29.53,4.008,15.546,2021-06-28 14:26:57
1300039,bearingradial,6.287,6.154,3.894,51.502,4.352,27.36,2021-06-28 14:26:57
1300044,axialdirection,3.086,1.046,0.218,4.475,0.74,2.282,2021-06-28 14:26:59
1300045,radialvertical,3.424,6.663,4.075,31.51,4.711,16.129,2021-06-28 14:26:59
1300046,radialhorizontal,3.493,9.368,6.126,41.826,6.624,23.137,2021-06-28 14:26:59
1300047,radialvertical,3.686,4.034,2.634,21.015,2.852,10.513,2021-06-28 14:26:59
1300048,radialhorizontal,3.708,5.618,3.74,28.772,3.973,14.731,2021-06-28 14:27:00
1300049,bearingradial,5.19,6.323,4.136,45.891,4.471,23.204,2021-06-28 14:27:00
1300054,axialdirection,3.31,1.102,0.21,4.998,0.779,2.58,2021-06-28 14:27:02
1300055,radialvertical,3.713,6.73,4.006,32.816,4.759,17.669,2021-06-28 14:27:02
1300056,radialhorizontal,3.056,9.494,6.14,40.341,6.713,20.517,2021-06-28 14:27:02
1300057,radialvertical,3.664,4.161,2.648,21.115,2.942,10.781,2021-06-28 14:27:02
1300058,radialhorizontal,3.698,5.289,3.23,27.018,3.74,13.83,2021-06-28 14:27:02
1300059,bearingradial,5.115,6.106,3.975,40.736,4.318,22.084,2021-06-28 14:27:02
1300064,axialdirection,3.059,1.087,0.232,4.657,0.769,2.351,2021-06-28 14:27:05
1300065,radialvertical,3.57,6.643,4.005,31.347,4.697,16.77,2021-06-28 14:27:05
1300066,radialhorizontal,3.299,9.321,6.06,41.599,6.591,21.744,2021-06-28 14:27:05
1300067,radialvertical,3.709,4.15,2.724,21.741,2.935,10.886,2021-06-28 14:27:05
1300068,radialhorizontal,3.661,5.636,3.61,29.17,3.985,14.589,2021-06-28 14:27:05
1300069,bearingradial,5.216,6.608,4.589,46.823,4.672,24.37,2021-06-28 14:27:05
1300074,axialdirection,3.278,1.113,0.251,4.944,0.787,2.579,2021-06-28 14:27:08
1300075,radialvertical,3.466,6.711,4.045,30.724,4.745,16.447,2021-06-28 14:27:08
1300076,radialhorizontal,3.142,9.41,6.048,39.481,6.654,20.904,2021-06-28 14:27:08
1300077,radialvertical,4.207,4.186,2.624,22.858,2.96,12.451,2021-06-28 14:27:08
1300078,radialhorizontal,3.884,5.59,3.542,28.634,3.953,15.355,2021-06-28 14:27:08
1300079,bearingradial,4.722,6.36,4.151,41.371,4.497,21.237,2021-06-28 14:27:08
1300084,axialdirection,3.718,1.121,0.252,5.741,0.792,2.946,2021-06-28 14:27:10
1300085,radialvertical,3.415,6.637,4.043,30.464,4.693,16.025,2021-06-28 14:27:10
1300086,radialhorizontal,2.955,9.49,6.137,38.325,6.711,19.831,2021-06-28 14:27:10
1300087,radialvertical,3.675,4.167,2.691,20.139,2.947,10.829,2021-06-28 14:27:10
1300088,radialhorizontal,4.627,5.655,3.445,34.234,3.999,18.502,2021-06-28 14:27:10
1300089,bearingradial,5.207,6.328,4.268,47.773,4.544,24.406,2021-06-28 14:27:11
1300094,axialdirection,3.075,1.032,0.213,4.264,0.73,2.244,2021-06-28 14:27:13
1300095,radialvertical,3.427,6.734,4.01,31.477,4.761,16.318,2021-06-28 14:27:13
1300096,radialhorizontal,3.267,9.449,6.128,43.477,6.681,21.828,2021-06-28 14:27:13
1300097,radialvertical,4.276,4.127,2.634,22.423,2.918,12.476,2021-06-28 14:27:13
1300098,radialhorizontal,4.177,5.495,3.356,30.403,3.885,16.228,2021-06-28 14:27:13
1300099,bearingradial,7.085,6.357,4.108,59.595,4.495,31.849,2021-06-28 14:27:13
1300104,axialdirection,3.318,1.121,0.239,5.151,0.793,2.631,2021-06-28 14:27:16
1300105,radialvertical,3.552,6.636,4.035,32.483,4.692,16.664,2021-06-28 14:27:16
1300106,radialhorizontal,3.025,9.375,6.14,38.91,6.629,20.053,2021-06-28 14:27:16
1300107,radialvertical,3.595,4.143,2.703,20.827,2.93,10.532,2021-06-28 14:27:16
1300108,radialhorizontal,3.875,5.836,3.842,31.192,4.127,15.99,2021-06-28 14:27:16
1300109,bearingradial,4.921,6.408,4.077,42.074,4.531,22.3,2021-06-28 14:27:16
1300114,axialdirection,3.176,1.067,0.216,4.526,0.754,2.395,2021-06-28 14:27:18
1300115,radialvertical,3.643,6.784,4.075,33.081,4.797,17.473,2021-06-28 14:27:18
1300116,radialhorizontal,3.238,9.509,6.103,40.729,6.724,21.772,2021-06-28 14:27:19
1300117,radialvertical,3.865,4.181,2.694,21.604,2.956,11.425,2021-06-28 14:27:19
1300118,radialhorizontal,4.116,5.355,3.346,30.572,3.786,15.585,2021-06-28 14:27:19
1300119,bearingradial,5.264,6.446,4.202,46.113,4.558,23.996,2021-06-28 14:27:19
1300124,axialdirection,3.396,1.076,0.228,4.985,0.761,2.584,2021-06-28 14:27:21
1300125,radialvertical,3.556,6.795,4.053,33.943,4.805,17.087,2021-06-28 14:27:21
1300126,radialhorizontal,2.973,9.509,6.144,39.561,6.724,19.99,2021-06-28 14:27:21
1300127,radialvertical,3.968,4.205,2.686,21.364,2.974,11.8,2021-06-28 14:27:21
1300128,radialhorizontal,3.736,5.85,3.796,28.992,4.136,15.454,2021-06-28 14:27:21
1300129,bearingradial,5.151,6.266,3.869,43.261,4.431,22.821,2021-06-28 14:27:21
1300134,axialdirection,3.103,1.079,0.216,4.594,0.763,2.367,2021-06-28 14:27:24
1300135,radialvertical,3.591,6.644,4.069,31.267,4.698,16.871,2021-06-28 14:27:24
1300136,radialhorizontal,2.973,9.429,6.125,37.73,6.667,19.82,2021-06-28 14:27:24
1300137,radialvertical,3.671,4.088,2.631,20.968,2.891,10.612,2021-06-28 14:27:24
1300138,radialhorizontal,3.549,5.374,3.33,26.532,3.8,13.488,2021-06-28 14:27:24
1300139,bearingradial,5.771,6.405,4.146,49.665,4.529,26.138,2021-06-28 14:27:24
1300144,axialdirection,3.449,1.09,0.201,4.86,0.771,2.659,2021-06-28 14:27:27
1300145,radialvertical,3.403,6.747,4.026,32.459,4.771,16.234,2021-06-28 14:27:27
1300146,radialhorizontal,2.86,9.522,6.145,37.896,6.733,19.254,2021-06-28 14:27:27
1300147,radialvertical,3.814,4.157,2.617,21.763,2.939,11.212,2021-06-28 14:27:27
1300148,radialhorizontal,3.407,5.291,3.281,24.958,3.742,12.748,2021-06-28 14:27:27
1300149,bearingradial,4.787,6.517,4.307,43.651,4.608,22.057,2021-06-28 14:27:27
1300154,axialdirection,3.201,1.069,0.228,4.678,0.756,2.418,2021-06-28 14:27:29
1300155,radialvertical,3.415,6.588,4.001,30.345,4.659,15.907,2021-06-28 14:27:29
1300156,radialhorizontal,3.04,9.378,6.128,40.189,6.631,20.158,2021-06-28 14:27:30
1300157,radialvertical,3.707,4.022,2.609,19.752,2.844,10.542,2021-06-28 14:27:30
1300158,radialhorizontal,3.64,5.303,3.162,26.792,3.75,13.65,2021-06-28 14:27:30
1300159,bearingradial,5.062,6.292,4.142,41.062,4.449,22.52,2021-06-28 14:27:30
1300164,axialdirection,3.312,1.037,0.226,4.542,0.733,2.429,2021-06-28 14:27:32
1300165,radialvertical,3.738,6.687,4.046,32.137,4.729,17.678,2021-06-28 14:27:32
1300166,radialhorizontal,3.108,9.377,6.109,40.208,6.631,20.61,2021-06-28 14:27:32
1300167,radialvertical,3.922,4.018,2.542,21.05,2.841,11.145,2021-06-28 14:27:32
1300168,radialhorizontal,4.587,5.599,3.56,35.412,3.959,18.16,2021-06-28 14:27:32
1300169,bearingradial,5.321,6.525,4.279,47.037,4.614,24.548,2021-06-28 14:27:32
1300174,axialdirection,3.786,1.048,0.224,4.921,0.741,2.805,2021-06-28 14:27:35
1300175,radialvertical,3.797,6.764,4.057,32.971,4.783,18.162,2021-06-28 14:27:35
1300176,radialhorizontal,3.004,9.45,6.104,39.363,6.682,20.07,2021-06-28 14:27:35
1300177,radialvertical,3.899,4.169,2.695,21.513,2.948,11.493,2021-06-28 14:27:35
1300178,radialhorizontal,3.835,5.481,3.226,27.862,3.876,14.862,2021-06-28 14:27:35
1300179,bearingradial,4.747,6.275,4.066,40.672,4.437,21.062,2021-06-28 14:27:35
1300184,axialdirection,3.049,1.065,0.245,4.591,0.753,2.296,2021-06-28 14:27:38
1300185,radialvertical,3.414,6.646,4.037,31.11,4.7,16.042,2021-06-28 14:27:38
1300186,radialhorizontal,3.075,9.443,6.121,39.924,6.677,20.53,2021-06-28 14:27:38
1300187,radialvertical,3.917,4.073,2.627,22.262,2.88,11.281,2021-06-28 14:27:38
1300188,radialhorizontal,3.595,5.316,3.261,26.788,3.759,13.513,2021-06-28 14:27:38
1300189,bearingradial,5.174,6.229,4.03,44.819,4.405,22.791,2021-06-28 14:27:38
1300194,axialdirection,3.245,1.113,0.22,4.654,0.738,2.395,2021-06-28 14:27:40
1300195,radialvertical,3.543,6.678,4.057,30.465,4.722,16.731,2021-06-28 14:27:40
1300196,radialhorizontal,3.028,9.443,6.09,40.401,6.677,20.215,2021-06-28 14:27:40
1300197,radialvertical,3.694,4.214,2.738,20.731,2.98,11.009,2021-06-28 14:27:41
1300198,radialhorizontal,3.991,5.747,3.558,30.971,4.064,16.22,2021-06-28 14:27:41
1300199,bearingradial,5.595,6.419,4.044,49.306,4.539,25.396,2021-06-28 14:27:41
1300204,axialdirection,3.321,1.058,0.215,4.704,0.748,2.485,2021-06-28 14:27:43
1300205,radialvertical,3.702,6.682,4.063,31.44,4.725,17.489,2021-06-28 14:27:43
1300206,radialhorizontal,3.171,9.452,6.14,40.021,6.683,21.19,2021-06-28 14:27:43
1300207,radialvertical,3.925,4.184,2.702,22.747,2.958,11.612,2021-06-28 14:27:43
1300208,radialhorizontal,3.605,5.663,3.439,28.353,4.005,14.435,2021-06-28 14:27:43
1300209,bearingradial,5.914,6.464,4.099,50.226,4.58,27.087,2021-06-28 14:27:43
1300214,axialdirection,3.238,1.091,0.289,4.884,0.771,2.497,2021-06-28 14:27:46
1300215,radialvertical,3.448,6.723,4.042,30.118,4.754,16.394,2021-06-28 14:27:46
1300216,radialhorizontal,2.964,9.472,6.115,39.266,6.698,19.853,2021-06-28 14:27:46
1300217,radialvertical,3.843,4.151,2.665,21.128,2.936,11.28,2021-06-28 14:27:46
1300218,radialhorizontal,3.908,5.523,3.46,28.277,3.905,15.262,2021-06-28 14:27:46
1300219,bearingradial,5.781,6.215,3.996,46.079,4.395,25.404,2021-06-28 14:27:46
1300224,axialdirection,3.287,1.129,0.232,5.082,0.798,2.624,2021-06-28 14:27:49
1300225,radialvertical,3.495,6.685,4.062,32.1,4.727,16.524,2021-06-28 14:27:49
1300226,radialhorizontal,2.977,9.388,6.113,39.493,6.638,19.764,2021-06-28 14:27:49
1300227,radialvertical,3.944,4.026,2.646,20.912,2.847,11.228,2021-06-28 14:27:49
1300228,radialhorizontal,3.797,5.468,3.343,28.811,3.867,14.681,2021-06-28 14:27:49
1300229,bearingradial,5.672,6.33,3.985,48.636,4.476,25.39,2021-06-28 14:27:49
1300234,axialdirection,3.217,1.075,0.236,4.61,0.76,2.447,2021-06-28 14:27:51
1300235,radialvertical,3.406,6.7,4.01,31.064,4.67,15.901,2021-06-28 14:27:51
1300236,radialhorizontal,3.1,9.524,6.153,40.39,6.734,20.878,2021-06-28 14:27:51
1300237,radialvertical,4.032,4.161,2.666,21.618,2.942,11.863,2021-06-28 14:27:51
1300238,radialhorizontal,4.16,5.573,3.595,31.55,3.941,16.393,2021-06-28 14:27:52
1300239,bearingradial,5.776,6.466,4.201,51.986,4.572,26.408,2021-06-28 14:27:52
1300244,axialdirection,3.392,1.058,0.223,4.797,0.748,2.537,2021-06-28 14:27:54
1300245,radialvertical,3.699,6.753,4.061,33.319,4.775,17.663,2021-06-28 14:27:54
1300246,radialhorizontal,3.056,9.481,6.091,40.467,6.704,20.491,2021-06-28 14:27:54
1300247,radialvertical,3.611,4.196,2.759,21.016,2.967,10.716,2021-06-28 14:27:54
1300248,radialhorizontal,3.671,5.868,3.693,29.933,4.149,15.233,2021-06-28 14:27:54
1300249,bearingradial,7.887,6.262,4.139,57.114,4.428,34.921,2021-06-28 14:27:54
1300254,axialdirection,3.186,1.041,0.231,4.65,0.736,2.345,2021-06-28 14:27:57
1300255,radialvertical,3.406,6.588,4.045,29.944,4.659,15.867,2021-06-28 14:27:57
1300256,radialhorizontal,3.506,9.413,6.119,41.355,6.656,23.338,2021-06-28 14:27:57
1300257,radialvertical,4.383,4.03,2.64,21.98,2.85,12.492,2021-06-28 14:27:57
1300258,radialhorizontal,3.635,5.575,3.447,27.851,3.942,14.33,2021-06-28 14:27:57
1300259,bearingradial,5.253,6.4,4.168,45.04,4.525,23.773,2021-06-28 14:27:57
1300264,axialdirection,3.27,1.078,0.237,4.77,0.762,2.493,2021-06-28 14:27:59
1300265,radialvertical,3.341,6.708,4.019,30.554,4.743,15.848,2021-06-28 14:27:59
1300266,radialhorizontal,3.126,9.474,6.105,40.792,6.699,20.941,2021-06-28 14:28:00
1300267,radialvertical,3.689,4.113,2.656,20.748,2.908,10.73,2021-06-28 14:28:00
1300268,radialhorizontal,3.477,5.599,3.385,26.983,3.959,13.766,2021-06-28 14:28:00
1300269,bearingradial,5.432,6.37,4.096,45.936,4.504,24.468,2021-06-28 14:28:00
1300274,axialdirection,3.067,1.061,0.236,4.457,0.75,2.301,2021-06-28 14:28:02
1300275,radialvertical,3.397,6.71,4.001,31.682,4.745,16.117,2021-06-28 14:28:02
1300276,radialhorizontal,3.08,9.525,6.101,39.557,6.735,20.744,2021-06-28 14:28:02
1300277,radialvertical,3.553,4.116,2.637,20.023,2.91,10.341,2021-06-28 14:28:02
1300278,radialhorizontal,3.975,5.39,3.339,29.271,3.812,15.153,2021-06-28 14:28:02
1300279,bearingradial,5.561,6.265,4.135,48.786,4.43,24.636,2021-06-28 14:28:03
1300284,axialdirection,3.151,1.086,0.242,4.833,0.768,2.42,2021-06-28 14:28:05
1300285,radialvertical,3.35,6.668,3.996,30.445,4.715,15.796,2021-06-28 14:28:05
1300286,radialhorizontal,3.25,9.443,6.064,41.612,6.677,21.704,2021-06-28 14:28:05
1300287,radialvertical,3.865,4.053,2.592,21.556,2.866,11.077,2021-06-28 14:28:05
1300288,radialhorizontal,3.627,5.598,3.785,28.023,3.959,14.357,2021-06-28 14:28:05
1300289,bearingradial,5.458,6.508,4.353,46.791,4.602,25.115,2021-06-28 14:28:05
1300294,axialdirection,3.134,1.032,0.219,4.339,0.73,2.287,2021-06-28 14:28:08
1300295,radialvertical,3.433,6.647,3.974,29.838,4.7,16.135,2021-06-28 14:28:08
1300296,radialhorizontal,3.005,9.409,6.041,38.933,6.631,19.936,2021-06-28 14:28:08
1300297,radialvertical,3.669,4.112,2.651,20.198,2.908,10.667,2021-06-28 14:28:08
1300298,radialhorizontal,4.157,5.522,3.389,32.116,3.904,16.232,2021-06-28 14:28:08
