,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
500004,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:11
500005,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:11
500006,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:11
500007,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:11
500008,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:12
500009,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:12
500014,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:14
500015,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:14
500016,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:14
500017,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:14
500018,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:14
500019,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:14
500024,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:17
500025,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:17
500026,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:17
500027,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:17
500028,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:17
500029,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:17
500034,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:19
500035,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:19
500036,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:20
500037,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:20
500038,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:20
500039,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:20
500044,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:22
500045,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:22
500046,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:22
500047,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:22
500048,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:22
500049,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:22
500054,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:25
500055,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:25
500056,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:25
500057,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:25
500058,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:25
500059,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:25
500064,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:28
500065,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:28
500066,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:28
500067,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:28
500068,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:28
500069,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:28
500074,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:30
500075,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:30
500076,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:30
500077,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:30
500078,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:31
500079,bearingradial,4.436,0.566,0.313,3.448,0.4,1.775,2021-06-25 13:02:31
500084,axialdirection,3.002,0.192,0.034,0.782,0.136,0.408,2021-06-25 13:02:33
500085,radialvertical,4.454,0.456,0.24,2.638,0.323,1.437,2021-06-25 13:02:33
500086,radialhorizontal,4.427,0.457,0.23,2.679,0.323,1.43,2021-06-25 13:02:33
500087,radialvertical,3.946,0.286,0.169,1.55,0.202,0.799,2021-06-25 13:02:33
500088,radialhorizontal,3.202,0.687,0.479,3.097,0.485,1.555,2021-06-25 13:02:33
