,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1516668,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:17
1516669,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:17
1516674,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516675,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516676,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516677,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516678,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516679,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:20
1516684,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:22
1516685,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:22
1516686,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:23
1516687,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:23
1516688,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:23
1516689,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:23
1516694,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516695,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516696,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516697,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516698,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516699,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:25
1516704,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516705,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516706,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516707,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516708,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516709,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:28
1516714,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:30
1516715,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:31
1516716,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:31
1516717,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:31
1516718,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:31
1516719,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:31
1516724,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:33
1516725,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:33
1516726,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:33
1516727,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:33
1516728,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:33
1516729,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:34
1516734,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516735,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516736,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516737,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516738,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516739,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:36
1516744,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516745,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516746,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516747,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516748,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516749,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:39
1516754,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:41
1516755,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:41
1516756,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:41
1516757,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:42
1516758,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:42
1516759,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:42
1516764,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516765,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516766,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516767,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516768,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516769,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:44
1516774,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516775,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516776,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516777,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516778,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516779,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:47
1516784,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:49
1516785,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:50
1516786,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:50
1516787,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:50
1516788,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:50
1516789,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:50
1516794,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:52
1516795,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:52
1516796,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:52
1516797,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:52
1516798,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:52
1516799,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:53
1516804,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516805,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516806,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516807,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516808,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516809,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:55
1516814,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516815,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516816,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516817,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516818,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516819,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:50:58
1516824,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:00
1516825,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:00
1516826,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:00
1516827,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:01
1516828,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:01
1516829,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:01
1516834,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516835,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516836,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516837,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516838,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516839,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:03
1516844,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:06
1516845,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:06
1516846,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:06
1516847,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 06:51:06
