,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
416668,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:45:55
416669,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:45:55
416674,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:45:57
416675,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:45:57
416676,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:45:57
416677,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:45:58
416678,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:45:58
416679,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:45:58
416684,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:00
416685,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:00
416686,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:00
416687,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:00
416688,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:00
416689,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:00
416694,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:03
416695,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:03
416696,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:03
416697,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:03
416698,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:03
416699,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:03
416704,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:06
416705,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:06
416706,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:06
416707,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:06
416708,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:06
416709,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:06
416714,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:08
416715,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:08
416716,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:08
416717,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:08
416718,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:09
416719,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:09
416724,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:11
416725,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:11
416726,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:11
416727,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:11
416728,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:11
416729,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:11
416734,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:14
416735,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:14
416736,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:14
416737,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:14
416738,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:14
416739,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:14
416744,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:16
416745,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:16
416746,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:16
416747,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:17
416748,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:17
416749,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:17
416754,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:19
416755,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:19
416756,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:19
416757,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:19
416758,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:19
416759,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:19
416764,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:22
416765,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:22
416766,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:22
416767,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:22
416768,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:22
416769,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:22
416774,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:24
416775,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:25
416776,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:25
416777,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:25
416778,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:25
416779,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:25
416784,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:27
416785,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:27
416786,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:27
416787,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:27
416788,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:27
416789,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:28
416794,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:30
416795,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:30
416796,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:30
416797,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:30
416798,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:30
416799,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:30
416804,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:33
416805,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:33
416806,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:33
416807,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:33
416808,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:33
416809,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:33
416814,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:35
416815,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 06:46:35
416816,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 06:46:35
416817,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 06:46:35
416818,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 06:46:36
416819,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 06:46:36
416824,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 06:46:38
