,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
916795,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:45
916796,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:45
916797,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:45
916798,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:45
916799,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:46
916804,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:48
916805,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:48
916806,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:48
916807,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:48
916808,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:48
916809,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:48
916814,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:51
916815,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:51
916816,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:51
916817,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:51
916818,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:51
916819,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:51
916824,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:53
916825,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:53
916826,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:53
916827,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:54
916828,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:54
916829,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:54
916834,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:56
916835,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:56
916836,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:56
916837,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:56
916838,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:56
916839,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:56
916844,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:59
916845,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:44:59
916846,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:59
916847,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:44:59
916848,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:44:59
916849,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:44:59
916854,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:02
916855,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:02
916856,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:02
916857,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:02
916858,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:02
916859,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:02
916864,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:04
916865,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:04
916866,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:04
916867,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:04
916868,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:05
916869,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:05
916874,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:07
916875,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:07
916876,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:07
916877,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:07
916878,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:07
916879,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:07
916884,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:10
916885,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:10
916886,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:10
916887,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:10
916888,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:10
916889,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:10
916894,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:12
916895,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:13
916896,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:13
916897,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:13
916898,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:13
916899,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:13
916904,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:15
916905,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:15
916906,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:15
916907,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:15
916908,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:15
916909,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:16
916914,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:18
916915,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:18
916916,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:18
916917,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:18
916918,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:18
916919,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:18
916924,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:21
916925,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:21
916926,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:21
916927,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:21
916928,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:21
916929,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:21
916934,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:23
916935,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:23
916936,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:24
916937,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:24
916938,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:24
916939,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:24
916944,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:26
916945,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:26
916946,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:26
916947,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:26
916948,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:26
916949,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:26
916954,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:29
916955,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:29
916956,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:29
916957,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:29
916958,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:29
916959,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:29
916964,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:32
916965,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:32
916966,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:32
916967,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:32
916968,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:32
916969,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:32
916974,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:34
916975,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:34
916976,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:34
916977,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:35
916978,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:35
916979,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:35
916984,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:37
916985,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:37
916986,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:37
916987,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:37
916988,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:37
916989,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:37
916994,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:40
916995,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:40
916996,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:40
916997,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:40
916998,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:40
916999,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:40
917004,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:43
917005,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:43
917006,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:43
917007,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:43
917008,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:43
917009,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:43
917014,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:45
917015,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:45
917016,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:45
917017,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:45
917018,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:46
917019,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:46
917024,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:48
917025,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:48
917026,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:48
917027,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:48
917028,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:48
917029,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:48
917034,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:51
917035,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:51
917036,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:51
917037,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:51
917038,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:51
917039,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:51
917044,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:54
917045,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:54
917046,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:54
917047,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:54
917048,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:54
917049,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:54
917054,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:56
917055,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:56
917056,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:56
917057,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:56
917058,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:57
917059,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:57
917064,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:59
917065,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:45:59
917066,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:59
917067,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:45:59
917068,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:45:59
917069,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:45:59
917074,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:02
917075,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:02
917076,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:02
917077,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:02
917078,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:02
917079,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:02
917084,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:04
917085,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:05
917086,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:05
917087,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:05
917088,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:05
917089,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:05
917094,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:07
917095,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:07
917096,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:07
917097,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:07
917098,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:07
917099,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:07
917104,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:10
917105,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:10
917106,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:10
917107,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:10
917108,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:10
917109,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:10
917114,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:13
917115,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:13
917116,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:13
917117,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:13
917118,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:13
917119,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:13
917124,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:15
917125,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:15
917126,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:15
917127,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:16
917128,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:16
917129,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:16
917134,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:18
917135,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:18
917136,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:18
917137,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:18
917138,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:18
917139,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:18
917144,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:21
917145,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:21
917146,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:21
917147,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:21
917148,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:21
917149,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:21
917154,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:24
917155,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:24
917156,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:24
917157,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:24
917158,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 22:46:24
917159,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 22:46:24
917164,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 22:46:26
917165,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 22:46:26
