,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1383336,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:18
1383337,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:18
1383338,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:18
1383339,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:18
1383344,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:21
1383345,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:21
1383346,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:21
1383347,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:21
1383348,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:21
1383349,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:21
1383354,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:23
1383355,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:23
1383356,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:24
1383357,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:24
1383358,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:24
1383359,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:24
1383364,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:26
1383365,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:26
1383366,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:26
1383367,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:26
1383368,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:26
1383369,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:26
1383374,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:29
1383375,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:29
1383376,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:29
1383377,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:29
1383378,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:29
1383379,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:29
1383384,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:32
1383385,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:32
1383386,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:32
1383387,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:32
1383388,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:32
1383389,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:32
1383394,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:34
1383395,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:34
1383396,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:34
1383397,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:34
1383398,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:35
1383399,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:35
1383404,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:37
1383405,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:37
1383406,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:37
1383407,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:37
1383408,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:37
1383409,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:37
1383414,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:40
1383415,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:40
1383416,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:40
1383417,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:40
1383418,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:40
1383419,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:40
1383424,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:42
1383425,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:42
1383426,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:43
1383427,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:43
1383428,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:43
1383429,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:43
1383434,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:45
1383435,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:45
1383436,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:45
1383437,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:45
1383438,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:45
1383439,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:45
1383444,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:48
1383445,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:48
1383446,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:48
1383447,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:48
1383448,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:48
1383449,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:48
1383454,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:51
1383455,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:51
1383456,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:51
1383457,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:51
1383458,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:51
1383459,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:51
1383464,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:53
1383465,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:53
1383466,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:53
1383467,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:54
1383468,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:54
1383469,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:54
1383474,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:56
1383475,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:56
1383476,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:56
1383477,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:56
1383478,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:56
1383479,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:56
1383484,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:46:59
1383485,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:46:59
1383486,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:46:59
1383487,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:46:59
1383488,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:46:59
1383489,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:46:59
1383494,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:01
1383495,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:02
1383496,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:02
1383497,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:02
1383498,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:02
1383499,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:02
1383504,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:04
1383505,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:04
1383506,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:04
1383507,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:04
1383508,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:05
1383509,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:05
1383514,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:07
1383515,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:07
1383516,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:07
1383517,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:07
1383518,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:07
1383519,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:07
1383524,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:10
1383525,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:10
1383526,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:10
1383527,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:10
1383528,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:10
1383529,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:10
1383534,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:12
1383535,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:13
1383536,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:13
1383537,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:13
1383538,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:13
1383539,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:13
1383544,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:15
1383545,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:15
1383546,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:15
1383547,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:15
1383548,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:15
1383549,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:16
1383554,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:18
1383555,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:18
1383556,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:18
1383557,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:18
1383558,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:18
1383559,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:18
1383564,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:21
1383565,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:21
1383566,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:21
1383567,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:21
1383568,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:21
1383569,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:21
1383574,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:23
1383575,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:23
1383576,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:24
1383577,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 20:47:24
1383578,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 20:47:24
1383579,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 20:47:24
1383584,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 20:47:26
1383585,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 20:47:26
1383586,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 20:47:26
