,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1416668,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:20
1416669,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:20
1416674,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:23
1416675,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:23
1416676,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:23
1416677,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:23
1416678,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:23
1416679,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:23
1416684,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:26
1416685,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:26
1416686,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:26
1416687,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:26
1416688,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:26
1416689,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:26
1416694,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:28
1416695,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:28
1416696,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:28
1416697,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:29
1416698,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:29
1416699,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:29
1416704,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:31
1416705,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:31
1416706,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:31
1416707,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:31
1416708,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:31
1416709,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:31
1416714,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:34
1416715,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:34
1416716,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:34
1416717,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:34
1416718,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:34
1416719,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:34
1416724,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:36
1416725,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:37
1416726,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:37
1416727,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:37
1416728,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:37
1416729,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:37
1416734,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:39
1416735,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:39
1416736,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:39
1416737,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:39
1416738,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:39
1416739,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:40
1416744,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:42
1416745,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:42
1416746,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:42
1416747,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:42
1416748,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:42
1416749,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:42
1416754,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:45
1416755,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:45
1416756,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:45
1416757,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:45
1416758,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:45
1416759,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:45
1416764,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:47
1416765,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:47
1416766,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:47
1416767,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:48
1416768,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:48
1416769,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:48
1416774,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:50
1416775,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:50
1416776,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:50
1416777,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:50
1416778,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:50
1416779,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:50
1416784,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:53
1416785,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:53
1416786,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:53
1416787,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:53
1416788,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:53
1416789,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:53
1416794,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:56
1416795,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:56
1416796,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:56
1416797,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:56
1416798,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:56
1416799,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:56
1416804,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:17:58
1416805,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:17:58
1416806,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:17:58
1416807,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:17:58
1416808,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:17:59
1416809,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:17:59
1416814,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:01
1416815,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:01
1416816,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:01
1416817,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:01
1416818,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:01
1416819,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:01
1416824,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:04
1416825,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:04
1416826,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:04
1416827,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:04
1416828,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:04
1416829,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:04
1416834,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:06
1416835,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:06
1416836,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:07
1416837,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:07
1416838,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:07
1416839,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:07
1416844,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:09
1416845,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:09
1416846,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:09
1416847,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:09
1416848,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:09
1416849,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:09
1416854,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:12
1416855,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:12
1416856,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:12
1416857,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:12
1416858,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:12
1416859,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:12
1416864,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:15
1416865,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:15
1416866,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:15
1416867,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:15
1416868,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:15
1416869,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:15
1416874,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:17
1416875,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:17
1416876,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:17
1416877,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:17
1416878,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:18
1416879,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:18
1416884,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:20
1416885,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:20
1416886,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:20
1416887,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:20
1416888,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:20
1416889,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:20
1416894,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:23
1416895,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:23
1416896,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:23
1416897,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:23
1416898,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:23
1416899,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:23
1416904,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:25
1416905,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:25
1416906,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:26
1416907,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:26
1416908,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:26
1416909,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:26
1416914,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:28
1416915,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:28
1416916,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:28
1416917,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:28
1416918,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:28
1416919,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:28
1416924,axialdirection,3.347,0.998,0.209,4.501,0.705,2.361,2021-06-28 23:18:31
1416925,radialvertical,3.407,6.41,3.898,29.592,4.532,15.441,2021-06-28 23:18:31
1416926,radialhorizontal,3.061,9.183,5.997,37.854,6.493,19.879,2021-06-28 23:18:31
1416927,radialvertical,3.935,3.973,2.654,20.277,2.809,11.054,2021-06-28 23:18:31
1416928,radialhorizontal,3.916,5.05,3.338,26.384,3.571,13.982,2021-06-28 23:18:31
1416929,bearingradial,5.04,5.944,4.045,40.246,4.203,21.18,2021-06-28 23:18:31
