,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1783336,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:37
1783337,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:37
1783338,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:37
1783339,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:37
1783344,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:39
1783345,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:39
1783346,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:39
1783347,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:39
1783348,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:39
1783349,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:40
1783354,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783355,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783356,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783357,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783358,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783359,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:42
1783364,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783365,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783366,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783367,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783368,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783369,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:45
1783374,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:47
1783375,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:47
1783376,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:48
1783377,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:48
1783378,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:48
1783379,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:48
1783384,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783385,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783386,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783387,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783388,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783389,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:50
1783394,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783395,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783396,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783397,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783398,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783399,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:53
1783404,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783405,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783406,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783407,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783408,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783409,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:56
1783414,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:58
1783415,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:58
1783416,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:58
1783417,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:58
1783418,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:59
1783419,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:00:59
1783424,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783425,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783426,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783427,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783428,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783429,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:01
1783434,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:04
1783435,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:04
1783436,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 03:01:04
