,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1700004,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700005,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700006,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700007,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700008,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700009,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:48
1700014,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700015,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700016,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700017,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700018,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700019,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:51
1700024,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700025,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700026,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700027,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700028,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700029,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:54
1700034,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:56
1700035,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:56
1700036,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:56
1700037,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:57
1700038,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:57
1700039,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:57
1700044,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:59
1700045,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:59
1700046,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:59
1700047,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 20:42:59
