,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1283336,radialhorizontal,3.196,9.399,6.005,39.929,6.646,21.239,2021-06-28 13:10:54
1283337,radialvertical,3.867,4.173,2.688,21.464,2.95,11.41,2021-06-28 13:10:54
1283338,radialhorizontal,3.682,6.509,4.299,31.838,4.603,16.95,2021-06-28 13:10:54
1283339,bearingradial,5.465,6.543,4.109,47.996,4.626,25.282,2021-06-28 13:10:54
1283344,axialdirection,3.486,1.067,0.239,5.054,0.754,2.629,2021-06-28 13:10:56
1283345,radialvertical,3.29,6.639,4.109,28.811,4.694,15.443,2021-06-28 13:10:56
1283346,radialhorizontal,3.194,9.421,6.003,42.398,6.662,21.275,2021-06-28 13:10:56
1283347,radialvertical,3.915,4.197,2.722,22.246,2.968,11.618,2021-06-28 13:10:56
1283348,radialhorizontal,4.171,6.349,4.171,35.257,4.347,18.682,2021-06-28 13:10:56
1283349,bearingradial,5.248,6.548,4.376,47.654,4.63,24.296,2021-06-28 13:10:57
1283354,axialdirection,3.144,1.115,0.214,4.928,0.788,2.479,2021-06-28 13:10:59
1283355,radialvertical,3.325,6.654,4.113,29.976,4.705,15.642,2021-06-28 13:10:59
1283356,radialhorizontal,3.764,9.357,6.0,44.018,6.616,24.905,2021-06-28 13:10:59
1283357,radialvertical,3.907,4.079,2.601,22.296,2.884,11.268,2021-06-28 13:10:59
1283358,radialhorizontal,4.126,6.651,4.162,38.336,4.703,19.406,2021-06-28 13:10:59
1283359,bearingradial,4.781,6.373,4.208,42.464,4.506,21.542,2021-06-28 13:10:59
1283364,axialdirection,3.539,1.122,0.241,5.391,0.793,2.808,2021-06-28 13:11:02
1283365,radialvertical,3.211,6.545,4.085,29.347,4.628,14.861,2021-06-28 13:11:02
1283366,radialhorizontal,3.391,9.364,6.037,40.529,6.621,22.449,2021-06-28 13:11:02
1283367,radialvertical,3.94,4.14,2.738,23.022,2.927,11.533,2021-06-28 13:11:02
1283368,radialhorizontal,4.413,6.348,4.183,37.16,4.489,19.81,2021-06-28 13:11:02
1283369,bearingradial,5.594,6.214,4.468,48.622,4.394,24.582,2021-06-28 13:11:02
1283374,axialdirection,3.17,1.101,0.195,4.914,0.779,2.469,2021-06-28 13:11:04
1283375,radialvertical,3.493,6.587,4.109,30.384,4.657,16.267,2021-06-28 13:11:04
1283376,radialhorizontal,3.536,9.394,6.017,44.588,6.642,23.489,2021-06-28 13:11:04
1283377,radialvertical,4.457,4.135,2.677,24.595,2.924,13.031,2021-06-28 13:11:05
1283378,radialhorizontal,3.625,6.559,4.237,32.171,4.638,16.813,2021-06-28 13:11:05
1283379,bearingradial,5.035,6.388,4.367,43.793,4.517,22.742,2021-06-28 13:11:05
1283384,axialdirection,3.02,1.156,0.221,4.858,0.817,2.468,2021-06-28 13:11:07
1283385,radialvertical,3.336,6.617,4.096,29.834,4.679,15.607,2021-06-28 13:11:07
1283386,radialhorizontal,3.186,9.346,6.066,39.558,6.608,21.055,2021-06-28 13:11:07
1283387,radialvertical,3.804,4.186,2.771,21.46,2.96,11.259,2021-06-28 13:11:07
1283388,radialhorizontal,3.305,6.164,3.578,28.102,4.359,14.406,2021-06-28 13:11:07
1283389,bearingradial,5.403,6.477,4.369,44.796,4.58,24.745,2021-06-28 13:11:07
1283394,axialdirection,2.958,1.109,0.232,4.622,0.784,2.319,2021-06-28 13:11:10
1283395,radialvertical,3.431,6.588,4.092,29.914,4.658,15.981,2021-06-28 13:11:10
