,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1100004,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:16
1100005,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 12:35:16
1100006,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:17
1100007,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:17
1100008,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 12:35:17
1100009,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:17
1100014,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:19
1100015,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 12:35:19
1100016,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:19
1100017,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:19
1100018,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 12:35:19
1100019,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:19
1100024,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:22
1100025,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 12:35:22
1100026,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:22
1100027,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:22
1100028,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 12:35:22
1100029,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:22
1100034,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 12:35:25
1100035,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 12:35:25
1100036,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 12:35:25
