,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1083336,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:50
1083337,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:50
1083338,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:19:50
1083339,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:50
1083344,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:53
1083345,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:19:53
1083346,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:53
1083347,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:53
1083348,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:19:53
1083349,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:53
1083354,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:56
1083355,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:19:56
1083356,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:56
1083357,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:56
1083358,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:19:56
1083359,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:56
1083364,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:58
1083365,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:19:58
1083366,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:58
1083367,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:19:59
1083368,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:19:59
1083369,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:19:59
1083374,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:01
1083375,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:01
1083376,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:01
1083377,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:01
1083378,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:20:01
1083379,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:01
1083384,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:04
1083385,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:04
1083386,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:04
1083387,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:04
1083388,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:20:04
1083389,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:04
1083394,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:06
1083395,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:06
1083396,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:07
1083397,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:07
1083398,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:20:07
1083399,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:07
1083404,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:09
1083405,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:09
1083406,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:09
1083407,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:09
1083408,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:20:09
1083409,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:09
1083414,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:12
1083415,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:12
1083416,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:12
1083417,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:12
1083418,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 11:20:12
1083419,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 11:20:12
1083424,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 11:20:15
1083425,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 11:20:15
