,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1883336,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:31
1883337,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:31
1883338,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:31
1883339,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:31
1883344,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883345,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883346,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883347,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883348,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883349,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:34
1883354,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:36
1883355,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:36
1883356,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:36
1883357,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:37
1883358,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:37
1883359,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:37
1883364,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883365,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883366,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883367,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883368,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883369,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:39
1883374,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883375,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883376,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883377,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883378,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883379,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:42
1883384,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:44
1883385,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:44
1883386,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:45
1883387,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:45
1883388,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:45
1883389,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:45
1883394,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883395,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883396,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883397,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883398,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883399,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:47
1883404,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883405,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883406,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883407,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883408,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883409,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:50
1883414,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883415,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883416,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883417,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883418,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883419,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:53
1883424,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:55
1883425,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:55
1883426,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:55
1883427,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:55
1883428,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:56
1883429,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:56
1883434,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883435,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883436,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883437,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883438,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883439,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:33:58
1883444,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883445,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883446,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883447,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883448,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883449,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:01
1883454,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:03
1883455,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:03
1883456,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:03
1883457,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:04
1883458,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:04
1883459,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:04
1883464,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883465,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883466,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883467,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883468,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883469,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:06
1883474,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883475,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883476,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883477,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883478,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883479,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:09
1883484,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:11
1883485,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:12
1883486,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:12
1883487,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:12
1883488,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:12
1883489,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:12
1883494,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:14
1883495,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:14
1883496,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:14
1883497,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:14
1883498,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30 10:34:14
