,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1050004,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:18
1050005,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:18
1050006,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:18
1050007,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:18
1050008,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:18
1050009,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:18
1050014,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:21
1050015,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:21
1050016,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:21
1050017,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:21
1050018,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:21
1050019,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:21
1050024,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:23
1050025,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:23
1050026,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:23
1050027,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:23
1050028,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:24
1050029,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:24
1050034,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:26
1050035,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:26
1050036,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:26
1050037,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:26
1050038,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:26
1050039,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:26
1050044,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:29
1050045,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:29
1050046,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:29
1050047,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:29
1050048,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:29
1050049,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:29
1050054,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:31
1050055,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:31
1050056,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:31
1050057,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:32
1050058,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:32
1050059,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:32
1050064,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:34
1050065,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:34
1050066,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:34
1050067,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:34
1050068,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:34
1050069,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:34
1050074,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:37
1050075,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:37
1050076,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:37
1050077,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:37
1050078,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:37
1050079,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:37
1050084,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:39
1050085,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:40
1050086,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:40
1050087,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:40
1050088,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:40
1050089,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:40
1050094,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:42
1050095,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:42
1050096,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:42
1050097,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:42
1050098,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:42
1050099,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:42
1050104,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:45
1050105,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:45
1050106,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:45
1050107,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:45
1050108,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:45
1050109,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:45
1050114,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:48
1050115,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:48
1050116,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:48
1050117,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:48
1050118,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:48
1050119,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:48
1050124,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:50
1050125,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:50
1050126,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:50
1050127,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:50
1050128,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:51
1050129,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:51
1050134,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:53
1050135,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:53
1050136,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:53
1050137,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:53
1050138,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:53
1050139,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:53
1050144,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:56
1050145,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:56
1050146,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:56
1050147,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:56
1050148,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:56
1050149,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:56
1050154,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:58
1050155,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:49:58
1050156,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:59
1050157,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:49:59
1050158,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:49:59
1050159,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:49:59
1050164,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:01
1050165,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:01
1050166,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:01
1050167,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:01
1050168,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:50:01
1050169,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:01
1050174,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:04
1050175,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:04
1050176,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:04
1050177,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:04
1050178,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:50:04
1050179,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:04
1050184,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:07
1050185,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:07
1050186,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:07
1050187,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:07
1050188,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:50:07
1050189,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:07
1050194,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:09
1050195,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:09
1050196,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:09
1050197,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:09
1050198,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:50:10
1050199,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:10
1050204,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:12
1050205,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:12
1050206,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:12
1050207,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:12
1050208,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-27 08:50:12
1050209,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:12
1050214,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-27 08:50:15
1050215,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-27 08:50:15
1050216,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-27 08:50:15
