,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
766668,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:22
766669,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:22
766674,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:25
766675,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:25
766676,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:25
766677,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:25
766678,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:25
766679,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:25
766684,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:27
766685,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:27
766686,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:27
766687,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:28
766688,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:28
766689,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:28
766694,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:30
766695,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:30
766696,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:30
766697,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:30
766698,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:30
766699,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:30
766704,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:33
766705,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:33
766706,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:33
766707,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:33
766708,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:33
766709,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:33
766714,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:36
766715,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:36
766716,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:36
766717,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:36
766718,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:36
766719,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:36
766724,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:38
766725,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:38
766726,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:38
766727,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:38
766728,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:38
766729,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:39
766734,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:41
766735,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:41
766736,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 11:23:41
766737,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 11:23:41
766738,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 11:23:41
766739,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 11:23:41
766744,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 11:23:44
766745,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 11:23:44
