,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1133336,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:06
1133337,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:06
1133338,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:06
1133339,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:06
1133344,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:09
1133345,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:09
1133346,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:09
1133347,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:09
1133348,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:09
1133349,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:09
1133354,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:12
1133355,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:12
1133356,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:12
1133357,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:12
1133358,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:12
1133359,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:12
1133364,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:14
1133365,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:14
1133366,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:15
1133367,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:15
1133368,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:15
1133369,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:15
1133374,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:17
1133375,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:17
1133376,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:17
1133377,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:17
1133378,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:17
1133379,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:18
1133384,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:20
1133385,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:20
1133386,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:20
1133387,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:20
1133388,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:20
1133389,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:20
1133394,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:23
1133395,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:23
1133396,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:23
1133397,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:23
1133398,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:23
1133399,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:23
1133404,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:26
1133405,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:26
1133406,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:26
1133407,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:26
1133408,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:26
1133409,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:26
1133414,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:28
1133415,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:28
1133416,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:28
1133417,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:28
1133418,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:29
1133419,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:29
1133424,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:31
1133425,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:31
1133426,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:31
1133427,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:31
1133428,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:31
1133429,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:31
1133434,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:34
1133435,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:34
1133436,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:34
1133437,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:34
1133438,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:34
1133439,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:34
1133444,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:37
1133445,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:37
1133446,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:37
1133447,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:37
1133448,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:37
1133449,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:37
1133454,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:39
1133455,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:39
1133456,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:39
1133457,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:40
1133458,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:40
1133459,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:40
1133464,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:42
1133465,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:42
1133466,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:42
1133467,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:42
1133468,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:42
1133469,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:42
1133474,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:45
1133475,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:45
1133476,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:45
1133477,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:45
1133478,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:45
1133479,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:45
1133484,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:48
1133485,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:48
1133486,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:48
1133487,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:48
1133488,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:48
1133489,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:48
1133494,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:50
1133495,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:51
1133496,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:51
1133497,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:51
1133498,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:51
1133499,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:51
1133504,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:53
1133505,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:53
1133506,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:53
1133507,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:53
1133508,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:53
1133509,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:53
1133514,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:56
1133515,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:56
1133516,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:56
1133517,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:56
1133518,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:56
1133519,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:56
1133524,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:59
1133525,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:59
1133526,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:59
1133527,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:06:59
1133528,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:59
1133529,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:06:59
1133534,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:01
1133535,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:02
1133536,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:02
1133537,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:02
1133538,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:02
1133539,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:02
1133544,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:04
1133545,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:04
1133546,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:04
1133547,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:04
1133548,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:04
1133549,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:05
1133554,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:07
1133555,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:07
1133556,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:07
1133557,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:07
1133558,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:07
1133559,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:07
1133564,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:13
1133565,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:13
1133566,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:13
1133567,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:13
1133568,radialhorizontal,4.144,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:14
1133569,bearingradial,4.183,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:14
1133574,axialdirection,3.738,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:16
1133575,radialvertical,3.804,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:16
1133576,radialhorizontal,3.796,0.001,0.001,0.008,0.001,0.004,2021-06-27 15:07:16
1133577,radialvertical,3.708,0.001,0.001,0.007,0.001,0.004,2021-06-27 15:07:16
