,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
1650004,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650005,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650006,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650007,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650008,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650009,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:30
1650014,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:32
1650015,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:32
1650016,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:33
1650017,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:33
1650018,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:33
1650019,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:33
1650024,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650025,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650026,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650027,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650028,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650029,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:35
1650034,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650035,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650036,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650037,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650038,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650039,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:38
1650044,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650045,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650046,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650047,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650048,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650049,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:41
1650054,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:43
1650055,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:43
1650056,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:43
1650057,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:43
1650058,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:44
1650059,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:44
1650064,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650065,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650066,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650067,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650068,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650069,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:46
1650074,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650075,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650076,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650077,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650078,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650079,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:49
1650084,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:51
1650085,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:51
1650086,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:52
1650087,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:52
1650088,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:52
1650089,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:52
1650094,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650095,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650096,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650097,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650098,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650099,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:54
1650104,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650105,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650106,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650107,radialvertical,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650108,radialhorizontal,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650109,bearingradial,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:55:57
1650114,axialdirection,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-29 16:56:00
