,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
100004,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 01:53:21
100005,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 01:53:21
100006,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 01:53:21
100007,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 01:53:21
100008,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 01:53:22
100009,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 01:53:22
100014,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 01:53:24
100015,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 01:53:24
100016,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 01:53:24
100017,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 01:53:24
100018,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 01:53:24
100019,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 01:53:24
100024,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 01:53:27
100025,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 01:53:27
100026,radialhorizontal,3.448,0.275,0.131,1.336,0.195,0.671,2021-06-24 01:53:27
100027,radialvertical,3.969,0.206,0.113,1.105,0.145,0.577,2021-06-24 01:53:27
100028,radialhorizontal,3.799,0.281,0.151,1.464,0.199,0.755,2021-06-24 01:53:27
100029,bearingradial,8.689,0.494,0.278,5.586,0.349,3.033,2021-06-24 01:53:27
100034,axialdirection,3.023,0.231,0.031,0.975,0.163,0.494,2021-06-24 01:53:29
100035,radialvertical,3.518,0.364,0.114,1.738,0.257,0.906,2021-06-24 01:53:30
