,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
833336,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:15
833337,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:15
833338,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 16:25:15
833339,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:15
833344,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:18
833345,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 16:25:18
833346,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:18
833347,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:18
833348,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 16:25:18
833349,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:18
833354,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:20
833355,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 16:25:20
833356,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:20
833357,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:21
833358,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 16:25:21
833359,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:21
833364,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:23
833365,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 16:25:23
833366,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:23
833367,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:23
833368,radialhorizontal,4.466,0.002,0.001,0.009,0.001,0.005,2021-06-26 16:25:23
833369,bearingradial,4.043,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:23
833374,axialdirection,3.881,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:26
833375,radialvertical,4.521,0.001,0.001,0.009,0.001,0.005,2021-06-26 16:25:26
833376,radialhorizontal,4.153,0.001,0.001,0.008,0.001,0.004,2021-06-26 16:25:26
833377,radialvertical,3.745,0.001,0.001,0.007,0.001,0.004,2021-06-26 16:25:26
