,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
633369,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:19:48
633374,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:19:50
633375,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:19:50
633376,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:19:50
633377,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:19:50
633378,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:19:50
633379,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:19:51
633384,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:19:53
633385,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:19:53
633386,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:19:53
633387,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:19:53
633388,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:19:53
633389,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:19:53
633394,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:19:56
633395,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:19:56
633396,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:19:56
633397,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:19:56
633398,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:19:56
633399,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:19:56
633404,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:19:58
633405,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:19:58
633406,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:19:59
633407,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:19:59
633408,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:19:59
633409,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:19:59
633414,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:01
633415,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:01
633416,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:01
633417,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:01
633418,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:01
633419,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:01
633424,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:04
633425,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:04
633426,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:04
633427,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:04
633428,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:04
633429,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:04
633434,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:07
633435,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:07
633436,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:07
633437,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:07
633438,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:07
633439,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:07
633444,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:09
633445,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:09
633446,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:09
633447,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:09
633448,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:10
633449,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:10
633454,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:12
633455,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:12
633456,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:12
633457,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:12
633458,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:12
633459,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:12
633464,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:15
633465,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:15
633466,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:15
633467,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:15
633468,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:15
633469,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:15
633474,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:17
633475,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:18
633476,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:18
633477,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:18
633478,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:18
633479,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:18
633484,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:20
633485,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:20
633486,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:20
633487,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:20
633488,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:20
633489,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:21
633494,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:23
633495,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:23
633496,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:23
633497,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:23
633498,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:23
633499,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:23
633504,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:26
633505,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:26
633506,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:26
633507,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:26
633508,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:26
633509,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:26
633514,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:28
633515,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:28
633516,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:28
633517,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:29
633518,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:29
633519,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:29
633524,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:31
633525,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:31
633526,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:31
633527,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:31
633528,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:31
633529,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:31
633534,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:34
633535,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:34
633536,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:34
633537,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:34
633538,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:34
633539,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:34
633544,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:36
633545,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:37
633546,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:37
633547,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:37
633548,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:37
633549,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:37
633554,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:39
633555,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:39
633556,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:39
633557,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:39
633558,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:39
633559,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:40
633564,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:42
633565,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:42
633566,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:42
633567,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:42
633568,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:42
633569,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:42
633574,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:45
633575,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:45
633576,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:45
633577,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:45
633578,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:45
633579,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:45
633584,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:47
633585,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:47
633586,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:47
633587,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:48
633588,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:48
633589,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:48
633594,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:50
633595,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:50
633596,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:50
633597,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:50
633598,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:50
633599,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:50
633604,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:53
633605,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:53
633606,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:53
633607,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:53
633608,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:53
633609,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:53
633614,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:55
633615,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:56
633616,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:56
633617,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:56
633618,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:56
633619,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:56
633624,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:20:58
633625,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:20:58
633626,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:20:58
633627,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:20:58
633628,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:20:58
633629,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:20:59
633634,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:01
633635,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:01
633636,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:01
633637,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:01
633638,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:01
633639,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:01
633644,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:04
633645,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:04
633646,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:04
633647,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:04
633648,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:04
633649,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:04
633654,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:06
633655,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:06
633656,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:07
633657,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:07
633658,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:07
633659,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:07
633664,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:09
633665,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:09
633666,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:09
633667,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:09
633668,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:09
633669,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:09
633674,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:12
633675,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:12
633676,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:12
633677,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:12
633678,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:12
633679,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:12
633684,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:15
633685,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:15
633686,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:15
633687,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:15
633688,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:15
633689,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:15
633694,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:17
633695,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:17
633696,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:17
633697,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:18
633698,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:18
633699,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:18
633704,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:20
633705,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:20
633706,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:20
633707,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:20
633708,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:20
633709,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:20
633714,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:23
633715,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:23
633716,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:23
633717,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:23
633718,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:23
633719,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:23
633724,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:25
633725,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:26
633726,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:26
633727,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:26
633728,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:26
633729,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:26
633734,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:28
633735,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:28
633736,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:28
633737,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:28
633738,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:28
633739,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:29
633744,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:31
633745,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:31
633746,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:31
633747,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:31
633748,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:31
633749,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:31
633754,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:34
633755,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:34
633756,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:34
633757,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:34
633758,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:34
633759,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:34
633764,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:36
633765,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:36
633766,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:36
633767,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:37
633768,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:37
633769,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:37
633774,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:39
633775,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:39
633776,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:39
633777,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:39
633778,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:39
633779,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:39
633784,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:42
633785,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:42
633786,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:42
633787,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:42
633788,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:42
633789,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:42
633794,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:45
633795,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:45
633796,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:45
633797,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:45
633798,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:45
633799,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:45
633804,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:47
633805,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:47
633806,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:47
633807,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:47
633808,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:48
633809,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:48
633814,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:50
633815,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:50
633816,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:50
633817,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:50
633818,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:50
633819,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:50
633824,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 01:21:53
633825,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 01:21:53
633826,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 01:21:53
633827,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 01:21:53
633828,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 01:21:53
633829,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 01:21:53
