,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
450195,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:02
450196,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:02
450197,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:02
450198,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:03
450199,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:03
450204,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:05
450205,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:05
450206,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:05
450207,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:05
450208,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:05
450209,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:05
450214,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:08
450215,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:08
450216,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:08
450217,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:08
450218,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:08
450219,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:08
450224,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:10
450225,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:10
450226,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:10
450227,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:11
450228,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:11
450229,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:11
450234,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:13
450235,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:13
450236,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:13
450237,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:13
450238,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:13
450239,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:13
450244,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:16
450245,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:16
450246,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:16
450247,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:16
450248,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:16
450249,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:16
450254,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:18
450255,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:18
450256,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:19
450257,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:19
450258,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:19
450259,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:19
450264,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:21
450265,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:21
450266,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:21
450267,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:21
450268,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:21
450269,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:21
450274,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:24
450275,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:24
450276,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:24
450277,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:24
450278,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:24
450279,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:24
450284,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:26
450285,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:27
450286,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:27
450287,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:27
450288,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:27
450289,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:27
450294,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:29
450295,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:29
450296,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:29
450297,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:29
450298,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:29
450299,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:29
450304,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:32
450305,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:32
450306,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:32
450307,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:32
450308,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:32
450309,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:32
450314,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:34
450315,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:35
450316,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:35
450317,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:35
450318,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:35
450319,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:35
450324,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:37
450325,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:37
450326,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:37
450327,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:37
450328,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:37
450329,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:37
450334,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:40
450335,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:40
450336,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:40
450337,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:40
450338,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:40
450339,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:40
450344,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:43
450345,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:43
450346,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:43
450347,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:43
450348,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:43
450349,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:43
450354,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:45
450355,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:45
450356,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:45
450357,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:45
450358,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:45
450359,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:46
450364,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:48
450365,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:48
450366,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:48
450367,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:48
450368,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:48
450369,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:48
450374,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:51
450375,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:51
450376,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:51
450377,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:51
450378,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:51
450379,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:51
450384,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:53
450385,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:53
450386,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:53
450387,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:54
450388,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:54
450389,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:54
450394,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:56
450395,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:56
450396,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:56
450397,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:56
450398,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:56
450399,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:56
450404,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:17:59
450405,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:17:59
450406,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:17:59
450407,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:17:59
450408,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:17:59
450409,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:17:59
450414,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:01
450415,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:01
450416,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:01
450417,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:02
450418,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:02
450419,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:02
450424,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:04
450425,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:04
450426,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:04
450427,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:04
450428,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:04
450429,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:04
450434,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:07
450435,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:07
450436,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:07
450437,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:07
450438,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:07
450439,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:07
450444,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:09
450445,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:09
450446,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:10
450447,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:10
450448,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:10
450449,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:10
450454,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:12
450455,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:12
450456,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:12
450457,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:12
450458,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:12
450459,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:12
450464,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:15
450465,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:15
450466,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:15
450467,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:15
450468,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:15
450469,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:15
450474,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:17
450475,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:18
450476,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:18
450477,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:18
450478,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:18
450479,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:18
450484,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:20
450485,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:20
450486,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:20
450487,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:20
450488,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 09:18:20
450489,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 09:18:20
450494,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 09:18:23
450495,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 09:18:23
450496,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 09:18:23
450497,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 09:18:23
