,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
483506,radialhorizontal,4.763,0.474,0.231,2.841,0.335,1.596,2021-06-25 11:47:13
483507,radialvertical,3.933,0.287,0.165,1.567,0.203,0.798,2021-06-25 11:47:13
483508,radialhorizontal,3.603,0.706,0.483,3.449,0.499,1.798,2021-06-25 11:47:13
483509,bearingradial,4.259,0.553,0.305,3.2,0.391,1.665,2021-06-25 11:47:14
483514,axialdirection,2.845,0.199,0.035,0.801,0.141,0.401,2021-06-25 11:47:16
483515,radialvertical,4.494,0.461,0.249,2.707,0.326,1.466,2021-06-25 11:47:16
483516,radialhorizontal,3.96,0.458,0.231,2.539,0.324,1.284,2021-06-25 11:47:16
483517,radialvertical,3.793,0.279,0.162,1.497,0.197,0.749,2021-06-25 11:47:16
483518,radialhorizontal,3.371,0.709,0.49,3.25,0.502,1.691,2021-06-25 11:47:16
483519,bearingradial,5.013,0.55,0.289,3.575,0.389,1.95,2021-06-25 11:47:16
483524,axialdirection,3.202,0.196,0.034,0.872,0.138,0.443,2021-06-25 11:47:19
483525,radialvertical,4.254,0.463,0.237,2.721,0.322,1.369,2021-06-25 11:47:19
483526,radialhorizontal,4.224,0.47,0.226,2.75,0.332,1.403,2021-06-25 11:47:19
483527,radialvertical,4.426,0.288,0.166,1.745,0.204,0.901,2021-06-25 11:47:19
483528,radialhorizontal,3.276,0.698,0.476,3.06,0.493,1.616,2021-06-25 11:47:19
483529,bearingradial,4.968,0.556,0.301,3.575,0.393,1.953,2021-06-25 11:47:19
483534,axialdirection,3.256,0.203,0.034,0.883,0.144,0.468,2021-06-25 11:47:21
483535,radialvertical,4.816,0.457,0.227,2.842,0.323,1.555,2021-06-25 11:47:21
483536,radialhorizontal,4.643,0.467,0.218,2.779,0.33,1.533,2021-06-25 11:47:22
483537,radialvertical,4.048,0.28,0.164,1.542,0.198,0.802,2021-06-25 11:47:22
483538,radialhorizontal,3.365,0.719,0.497,3.4,0.509,1.712,2021-06-25 11:47:22
483539,bearingradial,5.887,0.557,0.304,4.231,0.394,2.317,2021-06-25 11:47:22
483544,axialdirection,3.087,0.204,0.034,0.832,0.144,0.446,2021-06-25 11:47:24
483545,radialvertical,4.298,0.458,0.241,2.649,0.324,1.392,2021-06-25 11:47:24
483546,radialhorizontal,4.175,0.466,0.222,2.675,0.33,1.376,2021-06-25 11:47:24
483547,radialvertical,4.319,0.281,0.162,1.579,0.199,0.86,2021-06-25 11:47:24
483548,radialhorizontal,3.567,0.706,0.477,3.463,0.499,1.78,2021-06-25 11:47:24
483549,bearingradial,5.036,0.554,0.292,3.891,0.392,1.973,2021-06-25 11:47:24
483554,axialdirection,2.753,0.207,0.034,0.797,0.147,0.403,2021-06-25 11:47:27
483555,radialvertical,4.165,0.462,0.239,2.584,0.327,1.361,2021-06-25 11:47:27
483556,radialhorizontal,4.326,0.472,0.226,2.699,0.333,1.442,2021-06-25 11:47:27
483557,radialvertical,4.043,0.285,0.163,1.62,0.201,0.814,2021-06-25 11:47:27
483558,radialhorizontal,3.64,0.708,0.485,3.483,0.501,1.822,2021-06-25 11:47:27
483559,bearingradial,4.996,0.56,0.299,3.797,0.396,1.978,2021-06-25 11:47:27
483564,axialdirection,2.825,0.206,0.032,0.816,0.146,0.412,2021-06-25 11:47:30
483565,radialvertical,3.863,0.47,0.234,2.467,0.332,1.284,2021-06-25 11:47:30
483566,radialhorizontal,4.341,0.465,0.222,2.619,0.329,1.427,2021-06-25 11:47:30
483567,radialvertical,4.228,0.283,0.156,1.656,0.2,0.847,2021-06-25 11:47:30
483568,radialhorizontal,3.463,0.708,0.481,3.383,0.5,1.734,2021-06-25 11:47:30
483569,bearingradial,4.338,0.564,0.289,3.408,0.399,1.731,2021-06-25 11:47:30
483574,axialdirection,2.92,0.208,0.036,0.823,0.147,0.43,2021-06-25 11:47:32
483575,radialvertical,4.686,0.457,0.225,2.781,0.323,1.515,2021-06-25 11:47:32
483576,radialhorizontal,3.904,0.472,0.224,2.44,0.334,1.303,2021-06-25 11:47:33
483577,radialvertical,3.965,0.283,0.159,1.569,0.2,0.793,2021-06-25 11:47:33
483578,radialhorizontal,3.471,0.71,0.495,3.432,0.502,1.743,2021-06-25 11:47:33
483579,bearingradial,4.62,0.549,0.286,3.401,0.388,1.793,2021-06-25 11:47:33
483584,axialdirection,2.767,0.203,0.034,0.776,0.144,0.398,2021-06-25 11:47:35
483585,radialvertical,4.494,0.473,0.24,2.925,0.334,1.503,2021-06-25 11:47:35
483586,radialhorizontal,3.945,0.457,0.22,2.892,0.331,1.47,2021-06-25 11:47:35
483587,radialvertical,4.19,0.274,0.157,1.622,0.194,0.813,2021-06-25 11:47:35
483588,radialhorizontal,3.407,0.703,0.483,3.186,0.497,1.693,2021-06-25 11:47:35
483589,bearingradial,4.467,0.555,0.302,3.44,0.392,1.752,2021-06-25 11:47:35
483594,axialdirection,3.198,0.205,0.035,0.842,0.145,0.464,2021-06-25 11:47:38
483595,radialvertical,4.218,0.46,0.237,2.668,0.325,1.372,2021-06-25 11:47:38
483596,radialhorizontal,3.944,0.474,0.227,2.607,0.335,1.321,2021-06-25 11:47:38
483597,radialvertical,4.886,0.286,0.16,1.865,0.202,0.988,2021-06-25 11:47:38
483598,radialhorizontal,3.094,0.708,0.488,3.046,0.501,1.55,2021-06-25 11:47:38
483599,bearingradial,5.49,0.564,0.311,3.92,0.398,2.188,2021-06-25 11:47:38
483604,axialdirection,3.154,0.207,0.033,0.881,0.146,0.462,2021-06-25 11:47:41
483605,radialvertical,4.012,0.467,0.239,2.642,0.33,1.326,2021-06-25 11:47:41
483606,radialhorizontal,4.014,0.478,0.227,2.714,0.338,1.357,2021-06-25 11:47:41
483607,radialvertical,4.49,0.29,0.166,1.703,0.205,0.92,2021-06-25 11:47:41
483608,radialhorizontal,3.104,0.719,0.498,3.055,0.508,1.577,2021-06-25 11:47:41
483609,bearingradial,4.421,0.552,0.301,3.342,0.39,1.725,2021-06-25 11:47:41
483614,axialdirection,2.958,0.209,0.035,0.85,0.148,0.437,2021-06-25 11:47:43
483615,radialvertical,4.013,0.465,0.244,2.511,0.328,1.318,2021-06-25 11:47:43
483616,radialhorizontal,3.902,0.476,0.227,2.575,0.337,1.314,2021-06-25 11:47:43
483617,radialvertical,3.905,0.283,0.162,1.537,0.2,0.781,2021-06-25 11:47:43
483618,radialhorizontal,3.536,0.721,0.49,3.519,0.51,1.802,2021-06-25 11:47:44
483619,bearingradial,4.469,0.554,0.3,3.329,0.392,1.75,2021-06-25 11:47:44
483624,axialdirection,2.808,0.205,0.031,0.803,0.145,0.408,2021-06-25 11:47:46
483625,radialvertical,3.969,0.458,0.23,2.567,0.324,1.286,2021-06-25 11:47:46
483626,radialhorizontal,4.648,0.469,0.223,2.793,0.331,1.54,2021-06-25 11:47:46
483627,radialvertical,3.882,0.282,0.16,1.474,0.2,0.775,2021-06-25 11:47:46
483628,radialhorizontal,3.626,0.716,0.493,3.537,0.506,1.835,2021-06-25 11:47:46
483629,bearingradial,4.562,0.565,0.296,3.605,0.4,1.823,2021-06-25 11:47:46
483634,axialdirection,2.959,0.211,0.034,0.865,0.149,0.441,2021-06-25 11:47:49
483635,radialvertical,3.996,0.458,0.231,2.472,0.324,1.295,2021-06-25 11:47:49
483636,radialhorizontal,4.041,0.471,0.228,2.671,0.333,1.346,2021-06-25 11:47:49
483637,radialvertical,4.431,0.286,0.16,1.765,0.202,0.896,2021-06-25 11:47:49
483638,radialhorizontal,3.126,0.71,0.483,3.126,0.502,1.57,2021-06-25 11:47:49
483639,bearingradial,5.629,0.57,0.297,4.358,0.403,2.269,2021-06-25 11:47:49
483644,axialdirection,3.132,0.211,0.038,0.887,0.149,0.468,2021-06-25 11:47:52
483645,radialvertical,4.277,0.459,0.233,2.641,0.325,1.389,2021-06-25 11:47:52
483646,radialhorizontal,4.715,0.463,0.225,2.986,0.328,1.545,2021-06-25 11:47:52
483647,radialvertical,3.824,0.287,0.165,1.539,0.203,0.776,2021-06-25 11:47:52
483648,radialhorizontal,3.64,0.707,0.48,3.523,0.499,1.816,2021-06-25 11:47:52
483649,bearingradial,4.407,0.566,0.287,3.457,0.4,1.763,2021-06-25 11:47:52
483654,axialdirection,2.978,0.207,0.034,0.839,0.146,0.435,2021-06-25 11:47:54
483655,radialvertical,4.125,0.463,0.235,2.489,0.328,1.351,2021-06-25 11:47:54
483656,radialhorizontal,4.288,0.466,0.223,2.773,0.329,1.412,2021-06-25 11:47:54
483657,radialvertical,3.635,0.287,0.164,1.46,0.203,0.737,2021-06-25 11:47:54
483658,radialhorizontal,3.57,0.707,0.477,3.451,0.5,1.784,2021-06-25 11:47:55
483659,bearingradial,6.248,0.562,0.287,4.436,0.397,2.481,2021-06-25 11:47:55
483664,axialdirection,3.013,0.202,0.031,0.858,0.143,0.431,2021-06-25 11:47:57
483665,radialvertical,4.441,0.465,0.235,2.776,0.329,1.46,2021-06-25 11:47:57
483666,radialhorizontal,4.243,0.474,0.226,2.644,0.335,1.423,2021-06-25 11:47:57
483667,radialvertical,4.581,0.283,0.157,1.797,0.2,0.918,2021-06-25 11:47:57
483668,radialhorizontal,3.447,0.704,0.486,3.372,0.498,1.716,2021-06-25 11:47:57
483669,bearingradial,5.176,0.561,0.297,3.745,0.397,2.054,2021-06-25 11:47:57
483674,axialdirection,3.033,0.202,0.032,0.822,0.143,0.434,2021-06-25 11:48:00
483675,radialvertical,4.22,0.461,0.228,2.553,0.326,1.375,2021-06-25 11:48:00
483676,radialhorizontal,4.62,0.476,0.22,2.825,0.337,1.555,2021-06-25 11:48:00
483677,radialvertical,4.096,0.288,0.166,1.646,0.204,0.835,2021-06-25 11:48:00
483678,radialhorizontal,3.429,0.705,0.475,3.317,0.499,1.71,2021-06-25 11:48:00
483679,bearingradial,4.566,0.55,0.3,3.335,0.389,1.777,2021-06-25 11:48:00
483684,axialdirection,2.866,0.195,0.033,0.75,0.138,0.395,2021-06-25 11:48:03
483685,radialvertical,3.948,0.452,0.228,2.503,0.319,1.261,2021-06-25 11:48:03
483686,radialhorizontal,4.32,0.462,0.226,2.53,0.327,1.411,2021-06-25 11:48:03
483687,radialvertical,3.803,0.279,0.164,1.473,0.198,0.752,2021-06-25 11:48:03
483688,radialhorizontal,3.387,0.694,0.482,3.197,0.491,1.662,2021-06-25 11:48:03
483689,bearingradial,4.318,0.547,0.295,3.248,0.387,1.669,2021-06-25 11:48:03
483694,axialdirection,3.148,0.198,0.034,0.85,0.14,0.44,2021-06-25 11:48:05
483695,radialvertical,4.136,0.454,0.236,2.416,0.321,1.328,2021-06-25 11:48:05
483696,radialhorizontal,4.132,0.465,0.233,2.709,0.329,1.358,2021-06-25 11:48:05
483697,radialvertical,4.618,0.283,0.166,1.746,0.2,0.924,2021-06-25 11:48:05
483698,radialhorizontal,3.558,0.703,0.486,3.345,0.497,1.769,2021-06-25 11:48:06
483699,bearingradial,4.744,0.565,0.311,3.524,0.399,1.894,2021-06-25 11:48:06
483704,axialdirection,3.076,0.201,0.034,0.832,0.142,0.437,2021-06-25 11:48:08
483705,radialvertical,4.307,0.459,0.234,2.701,0.324,1.397,2021-06-25 11:48:08
483706,radialhorizontal,4.379,0.468,0.229,2.679,0.331,1.449,2021-06-25 11:48:08
483707,radialvertical,4.064,0.284,0.168,1.557,0.201,0.817,2021-06-25 11:48:08
483708,radialhorizontal,3.419,0.709,0.488,3.261,0.501,1.715,2021-06-25 11:48:08
483709,bearingradial,5.271,0.557,0.303,3.761,0.394,2.077,2021-06-25 11:48:08
483714,axialdirection,3.19,0.201,0.034,0.853,0.142,0.453,2021-06-25 11:48:11
483715,radialvertical,4.448,0.461,0.23,2.452,0.319,1.26,2021-06-25 11:48:11
483716,radialhorizontal,4.556,0.468,0.225,2.649,0.331,1.509,2021-06-25 11:48:11
483717,radialvertical,4.114,0.285,0.162,1.6,0.202,0.83,2021-06-25 11:48:11
483718,radialhorizontal,2.987,0.715,0.491,2.989,0.506,1.51,2021-06-25 11:48:11
483719,bearingradial,4.225,0.538,0.285,3.143,0.38,1.607,2021-06-25 11:48:11
483724,axialdirection,2.771,0.213,0.032,0.826,0.151,0.417,2021-06-25 11:48:13
483725,radialvertical,4.448,0.461,0.23,2.691,0.326,1.451,2021-06-25 11:48:13
483726,radialhorizontal,4.556,0.468,0.225,2.649,0.331,1.509,2021-06-25 11:48:14
483727,radialvertical,4.114,0.285,0.162,1.6,0.202,0.83,2021-06-25 11:48:14
483728,radialhorizontal,2.987,0.715,0.491,2.989,0.506,1.51,2021-06-25 11:48:14
483729,bearingradial,4.225,0.538,0.285,3.143,0.38,1.607,2021-06-25 11:48:14
483734,axialdirection,2.771,0.213,0.032,0.826,0.151,0.417,2021-06-25 11:48:16
483735,radialvertical,4.448,0.461,0.23,2.691,0.326,1.451,2021-06-25 11:48:16
483736,radialhorizontal,4.556,0.468,0.225,2.649,0.331,1.509,2021-06-25 11:48:16
483737,radialvertical,4.114,0.285,0.162,1.6,0.202,0.83,2021-06-25 11:48:16
483738,radialhorizontal,2.987,0.715,0.491,2.989,0.506,1.51,2021-06-25 11:48:16
483739,bearingradial,4.225,0.538,0.285,3.143,0.38,1.607,2021-06-25 11:48:16
483744,axialdirection,2.771,0.213,0.032,0.826,0.151,0.417,2021-06-25 11:48:19
483745,radialvertical,4.448,0.461,0.23,2.691,0.326,1.451,2021-06-25 11:48:19
483746,radialhorizontal,4.556,0.468,0.225,2.649,0.331,1.509,2021-06-25 11:48:19
483747,radialvertical,4.114,0.285,0.162,1.6,0.202,0.83,2021-06-25 11:48:19
483748,radialhorizontal,2.987,0.715,0.491,2.989,0.506,1.51,2021-06-25 11:48:19
483749,bearingradial,4.225,0.538,0.285,3.143,0.38,1.607,2021-06-25 11:48:19
483754,axialdirection,2.833,0.21,0.032,0.827,0.149,0.422,2021-06-25 11:48:22
483755,radialvertical,3.941,0.463,0.228,2.489,0.328,1.291,2021-06-25 11:48:22
483756,radialhorizontal,4.377,0.476,0.233,2.871,0.336,1.472,2021-06-25 11:48:22
483757,radialvertical,5.12,0.289,0.165,1.841,0.205,1.048,2021-06-25 11:48:22
483758,radialhorizontal,3.224,0.717,0.489,3.234,0.507,1.635,2021-06-25 11:48:22
483759,bearingradial,4.754,0.57,0.29,3.791,0.403,1.917,2021-06-25 11:48:22
483764,axialdirection,3.008,0.199,0.035,0.819,0.141,0.423,2021-06-25 11:48:24
483765,radialvertical,4.239,0.454,0.234,2.697,0.321,1.361,2021-06-25 11:48:24
483766,radialhorizontal,5.164,0.464,0.23,3.019,0.328,1.694,2021-06-25 11:48:24
483767,radialvertical,4.517,0.281,0.162,1.788,0.199,0.899,2021-06-25 11:48:24
483768,radialhorizontal,3.701,0.703,0.489,3.56,0.497,1.84,2021-06-25 11:48:25
483769,bearingradial,4.303,0.543,0.304,3.271,0.384,1.652,2021-06-25 11:48:25
483774,axialdirection,2.693,0.2,0.035,0.749,0.142,0.382,2021-06-25 11:48:27
483775,radialvertical,4.018,0.449,0.223,2.425,0.327,1.276,2021-06-25 11:48:27
483776,radialhorizontal,4.473,0.468,0.223,2.732,0.331,1.48,2021-06-25 11:48:27
483777,radialvertical,4.046,0.284,0.168,1.622,0.201,0.812,2021-06-25 11:48:27
483778,radialhorizontal,3.262,0.703,0.481,3.178,0.497,1.622,2021-06-25 11:48:27
483779,bearingradial,4.669,0.546,0.293,3.356,0.386,1.804,2021-06-25 11:48:27
483784,axialdirection,2.798,0.2,0.031,0.789,0.141,0.396,2021-06-25 11:48:30
483785,radialvertical,4.058,0.457,0.235,2.587,0.323,1.312,2021-06-25 11:48:30
483786,radialhorizontal,4.008,0.472,0.229,2.495,0.334,1.338,2021-06-25 11:48:30
483787,radialvertical,4.552,0.283,0.163,1.671,0.2,0.912,2021-06-25 11:48:30
483788,radialhorizontal,3.198,0.716,0.495,3.192,0.506,1.619,2021-06-25 11:48:30
483789,bearingradial,5.2,0.555,0.302,3.641,0.392,2.041,2021-06-25 11:48:30
483794,axialdirection,2.798,0.2,0.031,0.789,0.141,0.396,2021-06-25 11:48:32
483795,radialvertical,4.187,0.452,0.236,2.494,0.323,1.338,2021-06-25 11:48:33
483796,radialhorizontal,4.754,0.468,0.223,2.841,0.327,1.563,2021-06-25 11:48:33
483797,radialvertical,3.827,0.285,0.165,1.499,0.202,0.772,2021-06-25 11:48:33
483798,radialhorizontal,3.388,0.692,0.484,3.245,0.49,1.659,2021-06-25 11:48:33
483799,bearingradial,4.468,0.55,0.306,3.403,0.389,1.738,2021-06-25 11:48:33
483804,axialdirection,3.066,0.208,0.032,0.853,0.143,0.438,2021-06-25 11:48:35
483805,radialvertical,4.116,0.468,0.245,2.712,0.331,1.361,2021-06-25 11:48:35
483806,radialhorizontal,4.228,0.487,0.237,2.696,0.344,1.455,2021-06-25 11:48:35
483807,radialvertical,4.612,0.289,0.161,1.785,0.205,0.944,2021-06-25 11:48:35
483808,radialhorizontal,3.026,0.712,0.486,2.966,0.503,1.523,2021-06-25 11:48:35
483809,bearingradial,4.078,0.558,0.304,3.122,0.394,1.608,2021-06-25 11:48:35
483814,axialdirection,3.03,0.204,0.033,0.863,0.144,0.438,2021-06-25 11:48:38
483815,radialvertical,4.31,0.451,0.225,2.737,0.319,1.374,2021-06-25 11:48:38
483816,radialhorizontal,4.107,0.457,0.223,2.611,0.323,1.327,2021-06-25 11:48:38
483817,radialvertical,3.884,0.281,0.158,1.525,0.199,0.772,2021-06-25 11:48:38
483818,radialhorizontal,3.21,0.703,0.486,3.028,0.497,1.595,2021-06-25 11:48:38
483819,bearingradial,4.894,0.568,0.301,3.712,0.402,1.966,2021-06-25 11:48:38
483824,axialdirection,2.946,0.199,0.034,0.816,0.141,0.414,2021-06-25 11:48:41
483825,radialvertical,4.825,0.454,0.238,2.845,0.321,1.547,2021-06-25 11:48:41
483826,radialhorizontal,4.269,0.475,0.228,2.634,0.324,1.317,2021-06-25 11:48:41
483827,radialvertical,4.142,0.292,0.166,1.667,0.206,0.855,2021-06-25 11:48:41
483828,radialhorizontal,3.201,0.715,0.5,3.207,0.506,1.619,2021-06-25 11:48:41
483829,bearingradial,4.644,0.558,0.282,3.52,0.395,1.834,2021-06-25 11:48:41
