,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
466764,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:24
466765,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:24
466766,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:24
466767,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:24
466768,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:24
466769,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:24
466774,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:26
466775,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:26
466776,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:26
466777,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:26
466778,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:27
466779,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:27
466784,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:29
466785,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:29
466786,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:29
466787,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:29
466788,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:29
466789,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:29
466794,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:32
466795,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:32
466796,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:32
466797,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:32
466798,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:32
466799,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:32
466804,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:34
466805,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:34
466806,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:35
466807,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:35
466808,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:35
466809,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:35
466814,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:37
466815,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:37
466816,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:37
466817,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:37
466818,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:37
466819,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:37
466824,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:40
466825,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:40
466826,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:40
466827,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:40
466828,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:40
466829,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:40
466834,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:43
466835,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:43
466836,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:43
466837,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:43
466838,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:43
466839,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:43
466844,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:45
466845,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:45
466846,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:45
466847,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:45
466848,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:45
466849,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:46
466854,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:48
466855,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:48
466856,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:48
466857,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:48
466858,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:48
466859,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:48
466864,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:51
466865,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:51
466866,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:51
466867,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:51
466868,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:51
466869,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:51
466874,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:53
466875,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:53
466876,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:53
466877,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:53
466878,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:54
466879,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:54
466884,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:56
466885,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:56
466886,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:56
466887,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:56
466888,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:56
466889,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:56
466894,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:31:59
466895,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:31:59
466896,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:31:59
466897,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:31:59
466898,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:31:59
466899,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:31:59
466904,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:01
466905,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:02
466906,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:02
466907,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:02
466908,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:02
466909,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:02
466914,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:04
466915,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:04
466916,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:04
466917,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:04
466918,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:04
466919,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:04
466924,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:07
466925,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:07
466926,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:07
466927,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:07
466928,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:07
466929,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:07
466934,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:10
466935,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:10
466936,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:10
466937,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:10
466938,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:10
466939,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:10
466944,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:12
466945,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:12
466946,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:12
466947,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:12
466948,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:12
466949,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:13
466954,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:15
466955,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:15
466956,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:15
466957,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:15
466958,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:15
466959,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:15
466964,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:18
466965,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:18
466966,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:18
466967,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:18
466968,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:18
466969,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:18
466974,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:20
466975,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:20
466976,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:20
466977,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:21
466978,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:21
466979,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:21
466984,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:23
466985,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:23
466986,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:23
466987,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:23
466988,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:23
466989,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:23
466994,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:26
466995,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:26
466996,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:26
466997,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:26
466998,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:26
466999,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:26
467004,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:29
467005,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:29
467006,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:29
467007,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:29
467008,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:29
467009,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:29
467014,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:31
467015,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:31
467016,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:31
467017,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:31
467018,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:32
467019,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:32
467024,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:34
467025,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:34
467026,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:34
467027,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:34
467028,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:34
467029,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:34
467034,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:37
467035,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:37
467036,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:37
467037,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:37
467038,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:37
467039,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:37
467044,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:39
467045,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:39
467046,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:39
467047,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:40
467048,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:40
467049,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:40
467054,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:42
467055,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:42
467056,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:42
467057,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:42
467058,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:42
467059,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:42
467064,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:45
467065,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:45
467066,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:45
467067,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:45
467068,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:45
467069,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:45
467074,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:48
467075,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:48
467076,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:48
467077,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:48
467078,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:48
467079,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:48
467084,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:50
467085,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:50
467086,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:50
467087,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:50
467088,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:51
467089,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:51
467094,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:53
467095,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:53
467096,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:53
467097,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:53
467098,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:53
467099,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:53
467104,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:56
467105,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:56
467106,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:56
467107,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:56
467108,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:56
467109,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:56
467114,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:32:58
467115,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:32:58
467116,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:32:58
467117,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:32:59
467118,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:32:59
467119,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:32:59
467124,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:33:01
467125,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:33:01
467126,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:33:01
467127,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:33:01
467128,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:33:01
467129,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:33:01
467134,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:33:04
467135,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:33:04
467136,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:33:04
467137,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:33:04
467138,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:33:04
467139,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:33:04
467144,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:33:06
467145,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:33:06
467146,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:33:07
467147,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:33:07
467148,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:33:07
467149,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:33:07
467154,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:33:09
467155,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:33:09
467156,radialhorizontal,6.03,0.101,0.057,0.752,0.072,0.431,2021-06-25 10:33:09
467157,radialvertical,4.477,0.081,0.053,0.46,0.057,0.256,2021-06-25 10:33:09
467158,radialhorizontal,4.746,0.099,0.056,0.592,0.07,0.332,2021-06-25 10:33:09
467159,bearingradial,5.303,0.298,0.165,2.134,0.21,1.116,2021-06-25 10:33:09
467164,axialdirection,3.86,0.202,0.014,1.067,0.143,0.551,2021-06-25 10:33:12
467165,radialvertical,4.233,0.128,0.051,0.756,0.09,0.382,2021-06-25 10:33:12
