,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
816668,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:40
816669,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:40
816674,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:42
816675,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:42
816676,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:42
816677,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:42
816678,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:42
816679,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:42
816684,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:45
816685,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:45
816686,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:45
816687,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:45
816688,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:45
816689,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:45
816694,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:48
816695,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:48
816696,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:48
816697,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:48
816698,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:48
816699,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:48
816704,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:50
816705,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:50
816706,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:50
816707,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:50
816708,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:51
816709,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:51
816714,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:53
816715,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:53
816716,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:53
816717,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:53
816718,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:53
816719,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:53
816724,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:56
816725,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:56
816726,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:56
816727,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:56
816728,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:56
816729,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:56
816734,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:58
816735,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:58
816736,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:59
816737,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:59
816738,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:09:59
816739,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:09:59
816744,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:01
816745,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:01
816746,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:01
816747,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:01
816748,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:01
816749,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:01
816754,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:04
816755,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:04
816756,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:04
816757,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:04
816758,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:04
816759,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:04
816764,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:07
816765,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:07
816766,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:07
816767,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:07
816768,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:07
816769,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:07
816774,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:09
816775,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:09
816776,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:09
816777,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:09
816778,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:10
816779,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:10
816784,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:12
816785,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:12
816786,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:12
816787,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:12
816788,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:12
816789,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:12
816794,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:15
816795,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:15
816796,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:15
816797,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:15
816798,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:15
816799,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:15
816804,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:17
816805,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:17
816806,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:18
816807,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:18
816808,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:18
816809,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:18
816814,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:20
816815,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:20
816816,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:20
816817,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:20
816818,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:20
816819,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:20
816824,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:23
816825,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:23
816826,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:23
816827,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:23
816828,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:23
816829,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:23
816834,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:26
816835,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:26
816836,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:26
816837,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:26
816838,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:26
816839,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:26
816844,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:28
816845,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:28
816846,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:28
816847,radialvertical,3.861,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:28
816848,radialhorizontal,4.028,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:28
816849,bearingradial,3.852,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:29
816854,axialdirection,3.829,0.001,0.001,0.007,0.001,0.004,2021-06-26 15:10:31
816855,radialvertical,4.164,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:31
816856,radialhorizontal,4.047,0.001,0.001,0.008,0.001,0.004,2021-06-26 15:10:31
