,description,CrestFactor,DerivedPeak,HighFrequency,PeakPeak,RMS,TruePeak,time
750115,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:41
750116,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:41
750117,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:42
750118,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:42
750119,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:42
750124,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:44
750125,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:44
750126,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:44
750127,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:44
750128,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:44
750129,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:44
750134,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:47
750135,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:47
750136,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:47
750137,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:47
750138,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:47
750139,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:47
750144,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:49
750145,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:50
750146,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:50
750147,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:50
750148,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:50
750149,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:50
750154,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:52
750155,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:52
750156,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:52
750157,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:52
750158,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:52
750159,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:53
750164,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:55
750165,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:55
750166,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:55
750167,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:55
750168,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:55
750169,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:55
750174,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:08:58
750175,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:08:58
750176,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:08:58
750177,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:08:58
750178,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:08:58
750179,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:08:58
750184,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:00
750185,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:00
750186,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:00
750187,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:01
750188,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:01
750189,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:01
750194,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:03
750195,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:03
750196,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:03
750197,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:03
750198,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:03
750199,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:03
750204,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:06
750205,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:06
750206,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:06
750207,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:06
750208,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:06
750209,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:06
750214,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:08
750215,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:09
750216,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:09
750217,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:09
750218,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:09
750219,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:09
750224,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:11
750225,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:11
750226,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:11
750227,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:11
750228,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:11
750229,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:11
750234,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:14
750235,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:14
750236,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:14
750237,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:14
750238,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:14
750239,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:14
750244,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:17
750245,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:17
750246,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:17
750247,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:17
750248,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:17
750249,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:17
750254,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:19
750255,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:19
750256,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:19
750257,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:19
750258,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:20
750259,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:20
750264,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:22
750265,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:22
750266,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:22
750267,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:22
750268,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:22
750269,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:22
750274,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:25
750275,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:25
750276,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:25
750277,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:25
750278,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:25
750279,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:25
750284,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:27
750285,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:27
750286,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:28
750287,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:28
750288,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:28
750289,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:28
750294,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:30
750295,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:30
750296,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:30
750297,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:30
750298,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:30
750299,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:30
750304,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:33
750305,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:33
750306,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:33
750307,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:33
750308,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:33
750309,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:33
750314,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:36
750315,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:36
750316,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:36
750317,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:36
750318,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:36
750319,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:36
750324,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:38
750325,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:38
750326,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:38
750327,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:38
750328,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:38
750329,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:39
750334,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:41
750335,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:41
750336,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:41
750337,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:41
750338,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:41
750339,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:41
750344,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:44
750345,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:44
750346,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:44
750347,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:44
750348,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:44
750349,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:44
750354,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:46
750355,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:46
750356,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:46
750357,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:47
750358,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:47
750359,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:47
750364,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:49
750365,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:49
750366,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:49
750367,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:49
750368,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:49
750369,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:49
750374,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:52
750375,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:52
750376,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:52
750377,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:52
750378,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:52
750379,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:52
750384,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:54
750385,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:55
750386,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:55
750387,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:55
750388,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:55
750389,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:55
750394,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:09:57
750395,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:09:57
750396,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:09:57
750397,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:09:57
750398,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:09:57
750399,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:09:58
750404,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:00
750405,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:00
750406,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:00
750407,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:00
750408,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:00
750409,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:00
750414,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:03
750415,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:03
750416,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:03
750417,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:03
750418,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:03
750419,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:03
750424,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:05
750425,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:05
750426,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:05
750427,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:06
750428,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:06
750429,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:06
750434,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:08
750435,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:08
750436,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:08
750437,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:08
750438,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:08
750439,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:08
750444,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:11
750445,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:11
750446,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:11
750447,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:11
750448,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:11
750449,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:11
750454,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:13
750455,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:14
750456,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:14
750457,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:14
750458,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:14
750459,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:14
750464,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:16
750465,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:16
750466,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:16
750467,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:16
750468,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:16
750469,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:17
750474,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:19
750475,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:19
750476,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:19
750477,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:19
750478,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:19
750479,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:19
750484,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:22
750485,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:22
750486,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:22
750487,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:22
750488,radialhorizontal,3.271,0.64,0.44,2.897,0.453,1.48,2021-06-26 10:10:22
750489,bearingradial,5.693,0.571,0.311,4.335,0.404,2.3,2021-06-26 10:10:22
750494,axialdirection,2.509,0.278,0.034,0.985,0.196,0.493,2021-06-26 10:10:24
750495,radialvertical,4.005,0.5,0.249,2.765,0.353,1.416,2021-06-26 10:10:24
750496,radialhorizontal,4.599,0.465,0.218,2.807,0.329,1.512,2021-06-26 10:10:24
750497,radialvertical,3.893,0.28,0.161,1.498,0.198,0.771,2021-06-26 10:10:24
